date,total_casos,total_mortes,total_recuperados,casos_diarios,mortes_diarias,recuperados_diarios,crescimento_casos_pct,crescimento_mortes_pct,crescimento_recuperacoes_pct,casos_7d_ma,mortes_7d_ma,recuperados_7d_ma,casos_14d_change_avg,mortes_14d_change_avg,recuperados_14d_change_avg,tendencia_casos_14d,tendencia_mortes_14d,tendencia_recuperados_14d,letalidade_pct,recuperacao_pct,casos_por_100k,mortes_por_1M
2020-10-07,5006206,148379,4457172,30938.0,725.0,26832.0,0.6218358488427156,0.4910127731046907,0.6056420049025583,26977.285714285714,614.4285714285714,26056.85714285714,-179.82653061224482,-6.3265306122448965,-193.52040816326553,descendo,descendo,descendo,2.963901205823332,89.03293232439896,2324.6447529668103,689.001738642921
2020-10-08,5033036,149114,4488092,26830.0,735.0,30920.0,0.5359347977290586,0.49535311600698206,0.6937134128994797,25698.285714285714,609.0,26919.0,-226.3877551020409,-5.959183673469389,-414.15306122448993,descendo,descendo,descendo,2.9627048167348695,89.17265841134456,2337.103333121542,692.4147302246312
2020-10-09,5060769,149768,4502854,27733.0,654.0,14762.0,0.5510193052463762,0.43859060852770365,0.328914826166665,24971.85714285714,609.0,29027.85714285714,-202.5510204081633,-5.897959183673469,-283.2244897959185,descendo,descendo,descendo,2.959392139811163,88.97568729179301,2349.9812236705984,695.4515962034587
2020-10-10,5084513,150302,4502854,23744.0,534.0,0.0,0.4691777079728397,0.3565514662678276,0.0,25077.0,601.2857142857143,20249.428571428572,-145.6530612244899,-6.8673469387755075,-761.9183673469387,descendo,descendo,descendo,2.956074652577346,88.56018265662809,2361.006811713608,697.9312390669052
2020-10-11,5096704,150580,4526393,12191.0,278.0,23539.0,0.23976730908151872,0.18496094529680243,0.5227573445641365,25573.571428571428,589.8571428571429,21577.0,-93.29591836734706,-7.561224489795912,-594.1428571428571,descendo,descendo,descendo,2.954458410768999,88.81019968983877,2366.6677342132853,699.222139284205
2020-10-12,5105340,150774,4526393,8636.0,194.0,0.0,0.1694428399216435,0.1288351706733962,0.0,23085.428571428572,561.4285714285714,18358.714285714286,-263.2244897959182,-8.826530612244897,-769.6836734693877,descendo,descendo,descendo,2.9532607034986897,88.65997171588964,2370.6778832336454,700.122983320738
2020-10-13,5118699,151152,4526393,13359.0,378.0,0.0,0.2616671955246859,0.2507063552071312,0.0,20490.14285714286,499.7142857142857,13721.857142857143,-426.97959183673447,-13.887755102040813,-1268.0408163265306,descendo,descendo,descendo,2.9529378461206646,88.42858312239106,2376.881169565627,701.8782361341889
2020-10-14,5146543,151884,4526393,27844.0,732.0,0.0,0.5439663476988977,0.48428072403937755,0.0,20048.14285714286,500.7142857142857,9888.714285714286,-460.3367346938773,-14.3265306122449,-1619.6530612244896,descendo,descendo,descendo,2.9511849021760823,87.95016382841841,2389.810603252856,705.2772971380143
2020-10-15,5176969,152698,4526393,30426.0,814.0,0.0,0.5911929619552386,0.535935319059282,0.0,20561.85714285714,512.0,5471.571428571428,-462.0918367346941,-13.295918367346937,-1616.3673469387757,descendo,descendo,descendo,2.9495637312102896,87.43326452215572,2403.938995343347,709.0571272706836
2020-10-16,5205565,153341,4526393,28596.0,643.0,0.0,0.5523695428734458,0.4210926141796225,0.0,20685.14285714286,510.42857142857144,3362.714285714286,-458.469387755102,-11.693877551020405,-1506.4285714285713,descendo,descendo,descendo,2.9457129053234374,86.95296283880808,2417.2176221828813,712.0429144639347
2020-10-17,5226341,153756,4526393,20776.0,415.0,0.0,0.3991113356571285,0.27063864198094445,0.0,20261.14285714286,493.42857142857144,3362.714285714286,-471.3061224489796,-11.540816326530612,-1880.2244897959183,descendo,descendo,descendo,2.9419435126793294,86.60730327393486,2426.8650117205148,713.9699777379614
2020-10-18,5238392,153991,4526393,12051.0,235.0,0.0,0.23058196929744923,0.1528395639844949,0.0,20241.14285714286,487.2857142857143,0.0,-420.97959183673447,-12.1734693877551,-2067.785714285714,descendo,descendo,descendo,2.939661636624369,86.4080618632588,2432.460924856731,715.0612063389163
2020-10-19,5254971,154317,4526393,16579.0,326.0,0.0,0.3164902512068589,0.21170068380619647,0.0,21375.85714285714,506.14285714285717,0.0,-433.62244897959187,-10.846938775510202,-2046.0204081632653,descendo,descendo,descendo,2.936590896505423,86.13545155625026,2440.1594265483186,716.5749958023686
2020-10-20,5278737,154965,4526393,23766.0,648.0,0.0,0.452257491049903,0.4199148505997395,0.0,22862.571428571428,544.7142857142857,0.0,-313.9387755102042,-7.602040816326531,-1971.3061224489795,descendo,descendo,descendo,2.9356454015420734,85.74765137948718,2451.195230348444,719.5840006254273
2020-10-21,5304593,155536,4526393,25856.0,571.0,0.0,0.4898141354646007,0.36847029974510376,0.0,22578.571428571428,521.7142857142857,0.0,-314.1938775510204,-6.622448979591842,-1861.204081632653,descendo,descendo,descendo,2.932100540041432,85.32969447420376,2463.2015310745246,722.2354539494495
2020-10-22,5329357,156041,4526393,24764.0,505.0,0.0,0.4668407170917731,0.32468367451908237,0.0,21769.714285714286,477.57142857142856,0.0,-280.6122448979591,-9.387755102040817,-1922.7857142857142,descendo,descendo,descendo,2.9279517210049915,84.93319175277618,2474.7007587656085,724.5804345600121
2020-10-23,5359358,156604,4526393,30001.0,563.0,0.0,0.5629384558024542,0.3608026095705616,0.0,21970.428571428572,466.14285714285717,0.0,-214.38775510204064,-10.20408163265306,-2073.418367346939,descendo,descendo,descendo,2.9220664116858774,84.45774661815837,2488.6318010027353,727.1947396763425
2020-10-24,5384342,156991,4526393,24984.0,387.0,0.0,0.46617523964624125,0.24712012464560293,0.0,22571.571428571428,462.14285714285717,0.0,-178.95918367346945,-9.938775510204083,-1446.387755102041,descendo,descendo,descendo,2.9156951768665516,84.06585242913619,2500.233186264972,728.9917842234469
2020-10-25,5396596,157224,4526393,12254.0,233.0,0.0,0.22758584057253423,0.14841615124433885,0.0,22600.571428571428,461.85714285714283,0.0,-212.35714285714286,-9.142857142857148,-1541.2142857142858,descendo,descendo,descendo,2.9133920715947608,83.87496488527212,2505.9233629782066,730.0737257724787
2020-10-26,5415207,157526,4526393,18611.0,302.0,0.0,0.3448655411670616,0.19208263369460132,0.0,22890.85714285714,458.42857142857144,0.0,-13.897959183673654,-7.357142857142857,-1311.3367346938776,descendo,descendo,descendo,2.908956204259597,83.58670314911323,2514.5654291451733,731.4760706128549
2020-10-27,5445189,158052,4914733,29982.0,526.0,388340.0,0.5536630455677872,0.33391313180046467,8.57945830156595,23778.85714285714,441.0,55477.142857142855,234.9081632653059,-4.1938775510204085,2982.520408163265,subindo,descendo,subindo,2.9025989731485904,90.25826284450366,2528.487648682973,733.9185652686092
2020-10-28,5473540,158556,4947777,28351.0,504.0,33044.0,0.5206614499515076,0.31888239313643607,0.6723457815511036,24135.285714285714,431.42857142857144,60197.71428571428,291.9387755102039,-4.948979591836734,3593.5,subindo,descendo,subindo,2.896772472659376,90.39446135407798,2541.652509136451,736.2589023532104
2020-10-29,5500240,159107,4962574,26700.0,551.0,14797.0,0.4878013132269062,0.3475112893867151,0.29906359967314616,24411.85714285714,438.0,62311.57142857143,275.0,-5.285714285714286,4060.0,subindo,descendo,subindo,2.8927283173097904,90.22468110482451,2554.050723453683,738.8174851580025
2020-10-30,5524593,159680,4987435,24353.0,573.0,24861.0,0.4427624976364668,0.36013500348821864,0.5009698595930258,23605.0,439.42857142857144,65863.14285714286,208.56122448979582,-5.071428571428571,4464.316326530612,subindo,descendo,subindo,2.89034866459846,90.27696700915342,2565.3591022277487,741.4782255339478
2020-10-31,5537763,159972,5005161,13170.0,292.0,17726.0,0.23838860165807688,0.18286573146292584,0.3554131532541276,21917.285714285714,425.85714285714283,68395.42857142857,118.29591836734679,-4.826530612244901,4645.19387755102,subindo,descendo,subindo,2.8887476766340487,90.38236197540415,2571.4746259190574,742.8341351147087
2020-11-01,5547951,160175,5022338,10188.0,203.0,17177.0,0.1839732036203066,0.12689720701122698,0.34318576365475556,21622.14285714286,421.57142857142856,70849.28571428571,98.64285714285714,-4.6938775510204085,5060.663265306122,subindo,descendo,subindo,2.887101922854041,90.52599779630354,2576.2054501686443,743.7767708848953
2020-11-02,5556200,160340,5039438,8249.0,165.0,17100.0,0.14868552371857646,0.10301233026377399,0.34047887657103126,20141.85714285714,402.0,73292.14285714286,-88.14285714285714,-7.438775510204083,5235.15306122449,descendo,descendo,subindo,2.885785248911126,90.69936287390664,2580.035894734294,744.5429526685444
2020-11-03,5570782,160628,5060697,14582.0,288.0,21259.0,0.2624455563154674,0.179618311088936,0.4218525954679867,17941.85714285714,368.0,20852.0,-351.47959183673476,-12.622448979591834,1489.4285714285713,descendo,descendo,subindo,2.883401289082933,90.84356558917581,2586.8070842913685,745.8802881454594
2020-11-04,5594098,161246,5078162,23316.0,618.0,17465.0,0.41854087989801075,0.3847398959085589,0.34511056480955093,17222.571428571428,384.2857142857143,18626.428571428572,-382.57142857142856,-9.816326530612242,1330.4591836734694,descendo,descendo,subindo,2.8824307332477908,90.77713690392983,2597.6339294232253,748.7499871896728
2020-11-05,5617943,161849,5078162,23845.0,603.0,0.0,0.42625281144520527,0.37396276496781317,0.0,16814.714285714286,391.7142857142857,16512.571428571428,-353.92857142857144,-6.132653061224488,1179.469387755102,descendo,descendo,subindo,2.8809299061952034,90.3918391482434,2608.7064170784465,751.5500333444634
2020-11-06,5638143,162120,5118156,20200.0,271.0,39994.0,0.35956220986934184,0.1674400212543791,0.787568415501514,16221.42857142857,348.57142857142856,18674.428571428572,-410.6428571428573,-8.397959183673473,1333.887755102041,descendo,descendo,subindo,2.875414830734162,90.77733572915764,2618.086339520697,752.8084288800326
2020-11-07,5655887,162348,5138641,17744.0,228.0,20485.0,0.31471355018842195,0.14063656550703182,0.4002418058378838,16874.85714285714,339.42857142857144,19068.571428571428,-406.90816326530614,-8.76530612244898,1362.0408163265306,descendo,descendo,subindo,2.8704250986626856,90.85473242304877,2626.3258119868005,753.8671527992569
2020-11-08,5666389,162538,5147172,10502.0,190.0,8531.0,0.18568263474853722,0.11703254736738365,0.16601665693322418,16919.714285714286,337.57142857142856,17833.428571428572,-405.7755102040815,-8.877551020408163,1273.8163265306123,descendo,descendo,subindo,2.8684582015106974,90.83689806682881,2631.2024429515786,754.7494227319439
2020-11-09,5679803,162724,5163226,13414.0,186.0,16054.0,0.23672924679191634,0.11443477832876003,0.3118994274914458,17657.571428571428,340.57142857142856,17684.0,-373.8061224489796,-8.418367346938778,1263.142857142857,descendo,descendo,subindo,2.8649585205684067,90.9050190649218,2637.4312686763483,755.6131185607848
2020-11-10,5726227,162922,5183970,46424.0,198.0,20744.0,0.8173522919720982,0.12167842481748237,0.40176432331259565,22206.428571428572,327.7142857142857,17610.428571428572,-112.31632653061206,-8.091836734693876,-2704.7653061224487,descendo,descendo,descendo,2.8451893367133367,90.53029158641458,2658.9883736000634,756.5325367011638
2020-11-11,5752474,163496,5222937,26247.0,574.0,38967.0,0.4583646439444332,0.3523158321159819,0.7516825907557335,22625.14285714286,321.42857142857144,20682.14285714286,-107.86734693877536,-7.857142857142857,-2822.54081632653,descendo,descendo,descendo,2.8421858143122423,90.7946215836873,2671.1762361912392,759.1979206030707
2020-11-12,5786393,164429,5254457,33919.0,933.0,31520.0,0.5896419523147779,0.5706561628419043,0.6034918667408777,24064.285714285714,368.57142857142856,25185.0,-24.826530612244824,-4.959183673469389,-2651.8979591836733,descendo,descendo,descendo,2.8416493660212847,90.80712284837895,2686.926611900086,763.5303303251598
2020-11-13,5825111,165005,5274812,38718.0,576.0,20355.0,0.6691215062647836,0.3503031703653249,0.38738541394477105,26709.714285714286,412.14285714285717,22379.428571428572,221.765306122449,-1.948979591836734,-3105.9795918367345,subindo,descendo,descendo,2.8326498842683,90.5529868872885,2704.9054157178607,766.2050012789896
2020-11-14,5851389,165739,5279452,26278.0,734.0,4640.0,0.4511158671482826,0.44483500499984846,0.08796522037183506,27928.85714285714,484.42857142857144,20115.85714285714,429.3979591836734,4.183673469387758,-3448.54081632653,subindo,subindo,descendo,2.832472768431564,90.225619934002,2717.1076732395177,769.613349334738
2020-11-15,5865295,165879,5279452,13906.0,140.0,0.0,0.2376529743621557,0.08447016091565655,0.0,28415.14285714286,477.2857142857143,18897.14285714286,485.2142857142857,3.9795918367346945,-3710.8673469387754,subindo,subindo,descendo,2.8281441939407994,90.0117044411236,2723.5649604415935,770.2634429693494
2020-11-16,5881039,166136,5335498,15744.0,257.0,56046.0,0.2684263962852678,0.1549322096226768,1.0615874526371298,28748.0,487.42857142857144,24610.285714285714,614.7244897959184,6.102040816326531,-3477.275510204082,subindo,subindo,descendo,2.8249430075195896,90.72373095978449,2730.875727715395,771.4568291414577
2020-11-17,5916529,166814,5358299,35490.0,678.0,22801.0,0.6034647959314672,0.40809938845283383,0.427345301225865,27186.0,556.0,24904.14285714286,660.2959183673471,13.428571428571429,289.4387755102042,subindo,subindo,subindo,2.819457151312873,90.56490722854565,2747.3556013527946,774.6051397433615
2020-11-18,5951281,167568,5383385,34752.0,754.0,25086.0,0.5873714132052762,0.45200043161844927,0.4681709624640208,28401.0,581.7142857142857,22921.14285714286,798.4591836734695,14.102040816326527,306.76530612244903,subindo,subindo,subindo,2.8156627119438657,90.45758383783256,2763.492782774235,778.1063583183402
2020-11-19,5987143,168218,5406066,35862.0,650.0,22681.0,0.6025929543572216,0.3879022247684522,0.42131484186993867,28678.571428571428,541.2857142857143,21658.428571428572,847.4183673469387,10.683673469387758,367.5612244897961,subindo,subindo,subindo,2.809653953479982,90.2945862492344,2780.1453955774027,781.1246501933218
2020-11-20,6025913,168731,5430896,38770.0,513.0,24830.0,0.6475542675362856,0.30496141911091557,0.4592988690852091,28686.0,532.2857142857143,22297.714285714286,890.3265306122449,13.12244897959184,258.8061224489796,subindo,subindo,subindo,2.800090210396333,90.1256954755238,2798.148345730178,783.5067790115766
2020-11-21,6056135,169088,5437189,30222.0,357.0,6293.0,0.501533958422566,0.21157937782624414,0.11587406571585979,29249.428571428572,478.42857142857144,22533.85714285714,883.8979591836736,9.928571428571429,247.52040816326527,subindo,subindo,subindo,2.7920117368585737,89.77985134083042,2812.182009891054,785.1645177798357
2020-11-22,6074061,169266,5457973,17926.0,178.0,20784.0,0.29599736465584076,0.10527062831188494,0.3822563460641151,29823.714285714286,483.85714285714283,25503.0,921.7142857142857,10.448979591836734,547.8265306122448,subindo,subindo,subindo,2.78670233967028,89.85706597283102,2820.505994529657,785.9910654009846
2020-11-23,6092219,169621,5481184,18158.0,355.0,23211.0,0.29894332638411103,0.20972906549454706,0.4252677688218685,30168.571428571428,497.85714285714283,20812.285714285714,893.6428571428571,11.23469387755102,223.4489795918367,subindo,subindo,subindo,2.784223613760438,89.97023908694024,2828.9377089705677,787.6395171173207
2020-11-24,6126752,170248,5509645,34533.0,627.0,28461.0,0.5668377975250068,0.3696476261783624,0.5192491257363372,30031.85714285714,490.57142857142856,21620.85714285714,558.9591836734692,11.632653061224488,286.4591836734692,subindo,subindo,subindo,2.778764343652232,89.92766477246019,2844.9731971734504,790.5510078951876
2020-11-25,6171380,170871,5534010,44628.0,623.0,24365.0,0.7284120525851218,0.3659367510925238,0.44222449903759686,31442.714285714286,471.85714285714283,21517.85714285714,629.8265306122448,10.744897959183671,59.693877551020186,subindo,subindo,subindo,2.768764846760368,89.6721640864766,2865.696324834478,793.4439245692084
2020-11-26,6212265,171581,5556887,40885.0,710.0,22877.0,0.6624936399962408,0.4155181394151143,0.41338920601878204,32160.285714285714,480.42857142857144,21545.85714285714,578.2857142857143,7.989795918367349,-259.9387755102042,subindo,subindo,descendo,2.761971680216475,89.45025687088365,2884.681380728113,796.7408280018806
2020-11-27,6245773,172140,5581436,33508.0,559.0,24549.0,0.5393845883908687,0.32579364848089243,0.4417761239341379,31408.571428571428,487.0,21505.714285714286,335.6326530612244,5.3469387755102025,-62.40816326530616,subindo,subindo,descendo,2.7561040082628683,89.36341426433525,2900.2409075199407,799.3365590143649
2020-11-28,6297258,172684,5581436,51485.0,544.0,0.0,0.8243175024132321,0.31602184268618566,0.0,34446.142857142855,513.7142857142857,20606.714285714286,465.52040816326524,2.091836734693873,35.06122448979607,subindo,subindo,subindo,2.7422093870062176,88.63279859265731,2924.148100932776,801.8626371374263
2020-11-29,6318270,172917,5581436,21012.0,233.0,0.0,0.33366903499904244,0.13492853999212434,0.0,34887.0,521.5714285714286,17637.571428571428,462.2755102040815,3.1632653061224483,-89.96938775510223,subindo,subindo,descendo,2.7367776305855873,88.33804190071017,2933.9050776831014,802.9445786864583
2020-11-30,6341965,173268,5597802,23695.0,351.0,16366.0,0.37502354283688416,0.20298756050590744,0.293222031032874,35678.0,521.0,16659.714285714286,495.0,2.397959183673468,-567.8979591836734,subindo,subindo,descendo,2.732086979351037,88.26605003338871,2944.9079124489,804.5744562989483
2020-12-01,6393950,173953,5712305,51985.0,685.0,114503.0,0.81969862652979,0.3953413209594385,2.0454992870415927,38171.142857142855,529.2857142857143,28951.428571428572,784.6530612244896,-1.908163265306119,289.09183673469386,subindo,descendo,subindo,2.7205874303052107,89.33921910556073,2969.0472821598105,807.7552715825827
2020-12-02,6442425,174632,5759294,48475.0,679.0,46989.0,0.7581385528507417,0.39033532046012426,0.8225926311707796,38720.71428571428,537.2857142857143,32183.428571428572,737.1224489795916,-3.173469387755095,661.5918367346939,subindo,descendo,subindo,2.7106563134223527,89.39636860343737,2991.556774258231,810.9082257104482
2020-12-03,6492564,175393,5792539,50139.0,761.0,33245.0,0.7782628435721022,0.43577351230015116,0.5772408909842075,40042.71428571428,544.5714285714286,33664.57142857143,811.7244897959182,0.23469387755101576,857.5816326530611,subindo,subindo,subindo,2.7014442984312517,89.21805006465858,3014.838949076647,814.4419489671575
2020-12-04,6540235,176071,5825745,47671.0,678.0,33206.0,0.7342399705262821,0.3865604670653903,0.573254664319049,42066.0,561.5714285714286,34901.28571428572,955.7142857142857,2.091836734693873,900.2551020408165,subindo,subindo,subindo,2.6921203901694666,89.07546900073162,3036.9751016877626,817.5902595690615
2020-12-05,6580517,176718,5864838,40282.0,647.0,39093.0,0.6159105903686947,0.3674653974816977,0.6710386396932925,40465.57142857143,576.2857142857143,40486.0,801.1530612244896,6.989795918367349,1282.295918367347,subindo,subindo,subindo,2.6854728891362183,89.12427397421814,3055.680152965918,820.5946208661585
2020-12-06,6606947,177058,5866657,26430.0,340.0,1819.0,0.4016401750804686,0.1923969261761677,0.031015349443582245,41239.57142857143,591.5714285714286,40745.857142857145,815.4183673469387,7.6938775510204085,1088.7755102040817,subindo,subindo,subindo,2.6798761969787255,88.79527866653085,3067.952992082189,822.1734196930719
2020-12-07,6633971,177483,5897526,27024.0,425.0,30869.0,0.40902401669031097,0.2400343390301483,0.5261770033598351,41715.142857142855,602.1428571428571,42817.71428571428,824.7551020408163,7.448979591836734,1571.816326530612,subindo,subindo,subindo,2.6753659309032254,88.89888122815128,3080.5016566405743,824.1469182267138
2020-12-08,6681767,178281,5965492,47796.0,798.0,67966.0,0.7204734539840466,0.4496205270363922,1.1524493490999446,41116.71428571428,618.2857142857143,36169.57142857143,791.7755102040816,9.12244897959184,1039.1938775510205,subindo,subindo,subindo,2.668171458238517,89.2801559826914,3102.6958533262086,827.852451943999
2020-12-09,6736358,179134,5966118,54591.0,853.0,626.0,0.8170144214846162,0.4784581643585127,0.010493686019526972,41990.42857142857,643.1428571428571,29546.285714285714,753.4081632653061,12.23469387755102,573.4591836734695,subindo,subindo,subindo,2.659211401769324,88.56592835475787,3128.045325902689,831.8133795891671
2020-12-10,6789908,179903,6043219,53550.0,769.0,77101.0,0.7949399363869912,0.4292875724318108,1.2923143658908522,42477.71428571428,644.2857142857143,35811.42857142857,736.9591836734692,11.704081632653063,1018.9693877551023,subindo,subindo,subindo,2.6495646185485873,89.00295850842161,3152.911407426576,835.3842510535684
2020-12-11,6842458,180564,6078287,52550.0,661.0,35068.0,0.7739427397248976,0.36742022089681664,0.5802867643883168,43174.71428571428,641.8571428571429,36077.42857142857,840.438775510204,11.06122448979592,1040.8367346938776,subindo,subindo,subindo,2.638876263471402,88.83192268041688,3177.313136354312,838.4536217141266
2020-12-12,6884782,181241,6078287,42324.0,677.0,0.0,0.6185496498480517,0.3749363106710086,0.0,43466.42857142857,646.1428571428571,30492.714285714286,644.3061224489799,9.459183673469388,706.1428571428571,subindo,subindo,subindo,2.6324871288589824,88.28583098201221,3196.966395633807,841.597288790069
2020-12-13,6906811,181536,6138349,22029.0,295.0,60062.0,0.3199665581277664,0.1627667028983508,0.9881402441181207,42837.71428571428,639.7142857142857,38813.142857142855,567.9081632653059,8.43877551020408,1512.5408163265306,subindo,subindo,subindo,2.6283620617387675,88.87385220183381,3207.1956189744183,842.9671289487146
2020-12-14,6934191,182049,6158049,27380.0,513.0,19700.0,0.3964202871629179,0.28258857747223687,0.32093320207111065,42888.57142857143,652.2857142857143,37217.57142857143,515.0408163265305,9.377551020408166,1468.4183673469386,subindo,subindo,subindo,2.6253819659712287,88.8070288228288,3219.9095930570334,845.3492577669693
2020-12-15,6982223,182983,6206483,48032.0,934.0,48434.0,0.6926835444826945,0.51304868469478,0.7865153395174348,42922.28571428572,671.7142857142857,34427.28571428572,339.3673469387759,10.173469387755095,391.13265306122463,subindo,subindo,subindo,2.620698307687967,88.88978481495077,3242.2133769553593,849.6863110150198
2020-12-16,7048347,183924,6239192,66124.0,941.0,32709.0,0.9470336309797038,0.5142554226348895,0.5270134470681704,44569.857142857145,684.2857142857143,39010.57142857143,417.7959183673473,10.5,487.65306122448965,subindo,subindo,subindo,2.6094628995990123,88.51993240400905,3272.9182280232494,854.055868944801
2020-12-17,7117046,184985,6301547,68699.0,1061.0,62355.0,0.9746824326327862,0.576868706639699,0.9994082567101638,46734.0,726.0,36904.0,477.948979591837,12.959183673469388,231.3877551020409,subindo,subindo,subindo,2.599182301196311,88.5416084145023,3304.8187870262277,858.9826499899632
2020-12-18,7169899,185802,6322955,52853.0,817.0,21408.0,0.7426255218808477,0.44165743168365,0.33972610217776683,46777.28571428572,748.2857142857143,34952.57142857143,336.52040816326553,13.336734693877556,3.663265306122152,subindo,subindo,subindo,2.591417257063175,88.18750445438631,3329.361214790598,862.7764107005171
2020-12-19,7218141,186461,6388938,48242.0,659.0,65983.0,0.6728407192346783,0.35467863639788594,1.043546885910148,47622.71428571428,745.7142857142857,44378.71428571428,511.2244897959182,12.102040816326523,278.051020408163,subindo,subindo,subindo,2.5832274542711207,88.51223604526427,3351.7625127341153,865.8364943091524
2020-12-20,7242625,186880,6408517,24484.0,419.0,19579.0,0.33920091059456997,0.22471187004252902,0.3064515573636808,47973.42857142857,763.4285714285714,38595.42857142857,480.9897959183675,12.275510204081636,-153.6020408163266,subindo,subindo,descendo,2.580279939938903,88.48334685283305,3363.1317216982766,867.7821316870251
2020-12-21,7270270,187441,6469310,27645.0,561.0,60793.0,0.38169862446281566,0.3001926369863014,0.948628208367084,48011.28571428572,770.2857142857143,44465.857142857145,449.7244897959187,12.01020408163266,117.72448979591874,subindo,subindo,subindo,2.5781848542076156,88.98307765736348,3375.968749218872,870.3871497514323
2020-12-22,7326935,188410,6501341,56665.0,969.0,32031.0,0.7794070921712674,0.5169626709204497,0.4951223546251455,49244.57142857143,775.2857142857143,42122.57142857143,580.561224489796,11.214285714285714,425.2142857142857,subindo,subindo,subindo,2.571470881071007,88.7320687299669,3402.281289079769,874.8867264081356
2020-12-23,7372614,189375,6512717,45679.0,965.0,11376.0,0.6234394054266893,0.5121808821187835,0.1749792850428858,46323.857142857145,778.7142857142857,39075.0,309.530612244898,9.683673469387754,680.6224489795919,subindo,subindo,subindo,2.56862762651076,88.336606256614,3423.4924513193514,879.367728960993
2020-12-24,7430825,190135,6512717,58211.0,760.0,0.0,0.7895571367224704,0.4013201320132013,0.0,44825.57142857143,735.7142857142857,30167.14285714286,167.7040816326532,6.530612244897952,-403.1632653061224,subindo,subindo,descendo,2.558733384247375,87.64460204620617,3450.5228802938987,882.8968086917407
2020-12-25,7452008,190617,6512717,21183.0,482.0,0.0,0.28506928907624657,0.25350408919977907,0.0,40301.28571428572,687.8571428571429,27108.85714285714,-205.24489795918322,3.2857142857142856,-640.6122448979594,descendo,subindo,descendo,2.557928010812656,87.39546441710743,3460.359261338166,885.1349882051886
2020-12-26,7469541,190913,6654189,17533.0,296.0,141472.0,0.2352788671187685,0.15528520541189925,2.172242398986475,35914.28571428572,636.0,37893.0,-539.438775510204,-0.724489795918365,528.5918367346939,descendo,descendo,subindo,2.5558866334624843,89.08430919650885,3468.500755406482,886.5094718897957
2020-12-27,7487155,191250,6677235,17614.0,337.0,23046.0,0.2358110090030967,0.17652019506267252,0.3463382239368314,34932.857142857145,624.2857142857143,38388.28571428572,-564.6326530612241,-1.1020408163265236,-30.346938775509834,descendo,descendo,descendo,2.5543747925613935,89.18253996344406,3476.6798620350855,888.0743401388246
2020-12-28,7514592,191788,6712757,27437.0,538.0,35522.0,0.36645428069807556,0.2813071895424837,0.53198666813434,34903.142857142855,621.0,34778.142857142855,-570.3877551020408,-2.234693877551024,-174.24489795918376,descendo,descendo,descendo,2.552207757919525,89.32962694448348,3489.420304215681,890.5725571061171
2020-12-29,7570963,192839,6754111,56371.0,1051.0,41354.0,0.7501538340338371,0.5480009176799383,0.616050901291377,34861.142857142855,632.7142857142857,36110.0,-575.7959183673473,-2.7857142857142856,120.19387755102018,descendo,descendo,subindo,2.5470868104889695,89.2107252406332,3515.59632441331,895.4529028916644
2020-12-30,7626563,194056,6814092,55600.0,1217.0,59981.0,0.7343847803773443,0.6310964068471626,0.8880665419919809,36278.42857142857,668.7142857142857,43053.57142857143,-592.2448979591837,-1.1122448979591906,288.7857142857143,descendo,descendo,subindo,2.5444751456193306,89.3468263489071,3541.414328759307,901.1040739868222
2020-12-31,7681032,195072,6848844,54469.0,1016.0,34752.0,0.7142011414578231,0.5235602094240838,0.5100019195514237,35743.857142857145,705.2857142857143,48018.142857142855,-785.0102040816325,-1.4795918367346903,793.8673469387753,descendo,descendo,subindo,2.539658733357705,89.16567461247395,3566.707150319057,905.8218963637165
2021-01-01,7703971,195541,6855372,22939.0,469.0,6528.0,0.2986447654429769,0.24042404855643046,0.0953153554088836,35994.71428571428,703.4285714285714,48950.71428571428,-770.1836734693882,-3.2040816326530637,999.8673469387753,descendo,descendo,subindo,2.538184528472394,88.98491440323438,3577.3589345221653,907.9997100396649
2021-01-02,7719324,195834,6893256,15353.0,293.0,37884.0,0.19928683532168023,0.14984069837016278,0.5526177135245177,35683.28571428572,703.0,34152.42857142857,-852.8163265306118,-3.0510204081632617,-730.4489795918364,descendo,descendo,descendo,2.5369319904178136,89.2987002488819,3584.488139930872,909.3602631463874
2021-01-03,7736514,196145,6904172,17190.0,311.0,10916.0,0.2226878933958466,0.1588079700154212,0.15835767596619074,35622.71428571428,699.2857142857143,32419.571428571428,-882.1938775510207,-4.581632653061222,-441.13265306122463,descendo,descendo,descendo,2.535315001045691,89.24138184200274,3592.4703610587076,910.804399720417
2021-01-04,7761553,196742,6950045,25039.0,597.0,45873.0,0.3236470586106352,0.3043666675163782,0.6644243509576528,35280.142857142855,707.7142857142857,33898.28571428572,-909.3673469387759,-4.469387755102048,-754.8265306122448,descendo,descendo,descendo,2.5348277593414617,89.54451512474371,3604.097285713733,913.5765847194386
2021-01-05,7819636,197930,6994845,58083.0,1188.0,44800.0,0.7483425031047266,0.6038364965284484,0.6446001428767728,35524.71428571428,727.2857142857143,34390.57142857143,-979.9897959183675,-3.4285714285714284,-552.2857142857143,descendo,descendo,descendo,2.5311919889877226,89.45230954484327,3631.068277555973,919.0930935617126
