date,total_casos,total_mortes,total_recuperados,casos_diarios,mortes_diarias,recuperados_diarios,crescimento_casos_pct,crescimento_mortes_pct,crescimento_recuperacoes_pct,casos_7d_ma,mortes_7d_ma,recuperados_7d_ma,casos_14d_change_avg,mortes_14d_change_avg,recuperados_14d_change_avg,tendencia_casos_14d,tendencia_mortes_14d,tendencia_recuperados_14d
2022-05-29,30953579,666453,0,8195.0,62.0,0.0,0.026482140276559502,0.009303847140792718,não informado,23194.14285714286,97.14285714285714,0.0,392.90816326530614,-0.9795918367346944,0.0,subindo,descendo,estavel
2022-05-30,30977661,666516,0,24082.0,63.0,0.0,0.07780037326216784,0.009453029696017573,não informado,24809.428571428572,100.85714285714286,0.0,469.5,-0.8571428571428571,0.0,subindo,descendo,estavel
2022-05-31,31019038,666676,0,41377.0,160.0,0.0,0.13357044613536184,0.024005425226101097,não informado,26031.85714285714,89.71428571428571,0.0,762.3571428571428,0.3673469387755099,0.0,subindo,subindo,estavel
2022-06-01,31060017,666801,0,40979.0,125.0,0.0,0.13210919049133632,0.01874973750367495,não informado,29832.285714285714,88.71428571428571,0.0,1272.5714285714287,1.5816326530612241,0.0,subindo,subindo,estavel
2022-06-02,31101290,666930,0,41273.0,129.0,0.0,0.13288144690970388,0.019346101760495258,não informado,31539.714285714286,107.14285714285714,0.0,1612.3265306122448,4.163265306122449,0.0,subindo,subindo,estavel
2022-06-03,31137479,666971,0,36189.0,41.0,0.0,0.11635851760489677,0.006147571709174876,não informado,30904.85714285714,93.14285714285714,0.0,1210.8163265306123,-0.591836734693878,0.0,subindo,descendo,estavel
2022-06-04,31137479,666971,0,0.0,0.0,0.0,0.0,0.0,não informado,27442.14285714286,82.85714285714286,0.0,1140.5714285714287,-0.3877551020408165,0.0,subindo,descendo,estavel
2022-06-05,31137479,666971,0,0.0,0.0,0.0,0.0,0.0,não informado,26271.428571428572,74.0,0.0,827.2448979591837,-1.9183673469387759,0.0,subindo,descendo,estavel
2022-06-06,31195118,667041,0,57639.0,70.0,0.0,0.18511132516540596,0.010495208937120205,não informado,31065.285714285714,75.0,0.0,1177.1632653061224,-1.5510204081632648,0.0,subindo,descendo,estavel
2022-06-07,31266163,667348,0,71045.0,307.0,0.0,0.22774396942495936,0.046024157435599906,não informado,35303.57142857143,96.0,0.0,1145.0,-2.4795918367346945,0.0,subindo,descendo,estavel
2022-06-08,31315777,667647,0,49614.0,299.0,0.0,0.1586827267547988,0.04480421009728058,não informado,36537.142857142855,120.85714285714286,0.0,1086.4183673469386,-2.0510204081632657,0.0,subindo,descendo,estavel
2022-06-09,31360850,667790,0,45073.0,143.0,0.0,0.1439306455656521,0.021418504089736043,não informado,37080.0,122.85714285714286,0.0,826.0,-1.9081632653061231,0.0,subindo,descendo,estavel
2022-06-10,31417341,667960,0,56491.0,170.0,0.0,0.1801322349362342,0.025457104778448317,não informado,39980.28571428572,141.28571428571428,0.0,1236.0204081632655,3.1530612244897958,0.0,subindo,subindo,estavel
2022-06-11,31445137,668074,0,27796.0,114.0,0.0,0.08847343255433361,0.017066890232948082,não informado,43951.142857142855,157.57142857142858,0.0,1272.316326530612,3.581632653061225,0.0,subindo,subindo,estavel
2022-06-12,31456865,668110,0,11728.0,36.0,0.0,0.037296705051722306,0.005388624613441026,não informado,45626.57142857143,162.71428571428572,0.0,1602.316326530612,4.683673469387756,0.0,subindo,subindo,estavel
2022-06-13,31497038,668180,0,40173.0,70.0,0.0,0.1277082124998788,0.010477316609540346,não informado,43131.42857142857,162.71428571428572,0.0,1308.7142857142858,4.418367346938775,0.0,subindo,subindo,estavel
2022-06-14,31541479,668354,0,44441.0,174.0,0.0,0.14109580716764542,0.02604088718608758,não informado,39330.857142857145,143.71428571428572,0.0,949.9285714285717,3.857142857142858,0.0,subindo,subindo,estavel
2022-06-15,31611769,668693,0,70290.0,339.0,0.0,0.2228494104540881,0.05072162357074245,não informado,42284.57142857143,149.42857142857142,0.0,889.4489795918367,4.336734693877551,0.0,subindo,subindo,estavel
2022-06-16,31611769,668693,0,0.0,0.0,0.0,0.0,0.0,não informado,35845.57142857143,129.0,0.0,307.5612244897958,1.5612244897959187,0.0,subindo,subindo,estavel
2022-06-17,31611769,668693,0,0.0,0.0,0.0,0.0,0.0,não informado,27775.428571428572,104.71428571428571,0.0,-223.53061224489778,0.8265306122448978,0.0,descendo,subindo,estavel
2022-06-18,31611769,668693,0,0.0,0.0,0.0,0.0,0.0,não informado,23804.571428571428,88.42857142857143,0.0,-259.8265306122451,0.3979591836734692,0.0,descendo,subindo,estavel
2022-06-19,31611769,668693,0,0.0,0.0,0.0,0.0,0.0,não informado,22129.14285714286,83.28571428571429,0.0,-295.87755102040813,0.6632653061224494,0.0,descendo,subindo,estavel
2022-06-20,31754465,669161,0,142696.0,468.0,0.0,0.45140150176347293,0.06998727368164465,não informado,36775.28571428572,140.14285714285714,0.0,407.8571428571431,4.653061224489796,0.0,subindo,subindo,estavel
2022-06-21,31818827,669390,0,64362.0,229.0,0.0,0.20268645684945408,0.034221958542114676,não informado,39621.142857142855,148.0,0.0,308.3979591836734,3.7142857142857144,0.0,subindo,subindo,estavel
2022-06-22,31890733,669530,0,71906.0,140.0,0.0,0.22598570336989482,0.020914564006035346,não informado,39852.0,119.57142857142857,0.0,236.77551020408177,-0.09183673469387799,0.0,subindo,descendo,estavel
2022-06-23,31962782,669895,0,72049.0,365.0,0.0,0.22592456560970234,0.05451585440532911,não informado,50144.71428571428,171.71428571428572,0.0,933.1938775510201,3.489795918367347,0.0,subindo,subindo,estavel
2022-06-24,32023166,670229,0,60384.0,334.0,0.0,0.18891972544817906,0.04985855992357012,não informado,58771.0,219.42857142857142,0.0,1342.1938775510203,5.581632653061225,0.0,subindo,subindo,estavel
2022-06-25,32023166,670229,0,0.0,0.0,0.0,0.0,0.0,não informado,58771.0,219.42857142857142,0.0,1058.5612244897961,4.418367346938774,0.0,subindo,subindo,estavel
2022-06-26,32023166,670229,0,0.0,0.0,0.0,0.0,0.0,não informado,58771.0,219.42857142857142,0.0,938.8877551020408,4.0510204081632635,0.0,subindo,subindo,estavel
2022-06-27,32130316,670532,0,107150.0,303.0,0.0,0.3346015194125403,0.04520842876091605,não informado,53693.0,195.85714285714286,0.0,754.3979591836734,2.3673469387755097,0.0,subindo,subindo,estavel
2022-06-28,32206954,670848,0,76638.0,316.0,0.0,0.2385223973520833,0.04712675905102218,não informado,55446.71428571428,208.28571428571428,0.0,1151.1326530612241,4.612244897959182,0.0,subindo,subindo,estavel
2022-06-29,32206954,670848,0,0.0,0.0,0.0,0.0,0.0,não informado,45174.42857142857,188.28571428571428,0.0,206.41836734693894,2.775510204081633,0.0,subindo,subindo,estavel
2022-06-30,32358018,671416,0,151064.0,568.0,0.0,0.4690415616453515,0.08466895630604845,não informado,56462.28571428572,217.28571428571428,0.0,1472.622448979592,6.3061224489795915,0.0,subindo,subindo,estavel
2022-07-01,32434063,671700,0,76045.0,284.0,0.0,0.23501130384438254,0.04229866431541697,não informado,58699.57142857143,210.14285714285714,0.0,2208.8673469387754,7.530612244897959,0.0,subindo,subindo,estavel
2022-07-02,32471847,671858,0,37784.0,158.0,0.0,0.11649480979302532,0.023522405835938662,não informado,64097.28571428572,232.71428571428572,0.0,2878.0510204081634,10.306122448979592,0.0,subindo,subindo,estavel
2022-07-03,32490422,671911,0,18575.0,53.0,0.0,0.05720339837767775,0.007888571692232586,não informado,66750.85714285714,240.28571428571428,0.0,3187.265306122449,11.214285714285714,0.0,subindo,subindo,estavel
2022-07-04,32535923,672033,0,45501.0,122.0,0.0,0.1400443490700121,0.01815716664855911,não informado,57943.857142857145,214.42857142857142,0.0,1512.0408163265306,5.3061224489795915,0.0,subindo,subindo,estavel
2022-07-05,32610514,672429,0,74591.0,396.0,0.0,0.22925736577382483,0.05892567775689587,não informado,57651.42857142857,225.85714285714286,0.0,1287.8775510204084,5.561224489795919,0.0,subindo,subindo,estavel
2022-07-06,32687680,672790,0,77166.0,361.0,0.0,0.2366292049245222,0.05368596535842445,não informado,68675.14285714286,277.42857142857144,0.0,2058.795918367347,11.275510204081636,0.0,subindo,subindo,estavel
2022-07-07,32759730,673073,0,72050.0,283.0,0.0,0.2204194363136203,0.04206364541684626,não informado,57387.42857142857,236.71428571428572,0.0,517.3367346938778,4.642857142857143,0.0,subindo,subindo,estavel
2022-07-08,32830844,673339,0,71114.0,266.0,0.0,0.21707749117590405,0.03952023034648545,não informado,56683.0,234.14285714285714,0.0,-149.14285714285714,1.051020408163266,0.0,descendo,subindo,estavel
2022-07-09,32874501,673554,0,43657.0,215.0,0.0,0.13297556407626926,0.031930424347913905,não informado,57522.0,242.28571428571428,0.0,-89.21428571428571,1.63265306122449,0.0,descendo,subindo,estavel
2022-07-10,32896464,673610,0,21963.0,56.0,0.0,0.06680861863119991,0.008314106960986053,não informado,58006.0,242.71428571428572,0.0,-54.642857142857146,1.6632653061224505,0.0,descendo,subindo,estavel
2022-07-11,32940507,673758,0,44043.0,148.0,0.0,0.13388369035650763,0.02197117026172414,não informado,57797.71428571428,246.42857142857142,0.0,293.1938775510202,3.6122448979591826,0.0,subindo,subindo,estavel
2022-07-12,33004555,674102,0,64048.0,344.0,0.0,0.19443538012332354,0.05105690767308143,não informado,56291.57142857143,239.0,0.0,60.34693877551035,2.193877551020409,0.0,subindo,subindo,estavel
2022-07-13,33076779,674482,0,72224.0,380.0,0.0,0.21883040083406669,0.05637129099157101,não informado,55585.57142857143,241.71428571428572,0.0,743.6530612244896,3.8163265306122462,0.0,subindo,subindo,estavel
2022-07-14,33142158,674779,0,65379.0,297.0,0.0,0.19765830282325855,0.0440337918580481,não informado,54632.57142857143,243.71428571428572,0.0,-130.6938775510207,1.8877551020408174,0.0,descendo,subindo,estavel
2022-07-15,33250117,675090,0,107959.0,311.0,0.0,0.32574523360850555,0.04608916400777144,não informado,59896.142857142855,250.14285714285714,0.0,85.46938775510196,2.857142857142857,0.0,subindo,subindo,estavel
2022-07-16,33290266,675295,0,40149.0,205.0,0.0,0.12074844729117797,0.03036632152750004,não informado,59395.0,248.71428571428572,0.0,-335.87755102040836,1.1428571428571428,0.0,descendo,subindo,estavel
2022-07-17,33301118,675350,0,10852.0,55.0,0.0,0.03259811741966856,0.008144588661251749,não informado,57807.71428571428,248.57142857142858,0.0,-638.7959183673473,0.591836734693879,0.0,descendo,subindo,estavel
2022-07-18,33339815,675518,0,38697.0,168.0,0.0,0.11620330584696885,0.024875990227289552,não informado,57044.0,251.42857142857142,0.0,-64.27551020408178,2.642857142857143,0.0,descendo,subindo,estavel
2022-07-19,33397814,675871,0,57999.0,353.0,0.0,0.17396317286103716,0.05225619450554981,não informado,56179.857142857145,252.71428571428572,0.0,-105.11224489795912,1.9183673469387759,0.0,descendo,subindo,estavel
2022-07-20,33454294,676217,0,56480.0,346.0,0.0,0.16911286469228196,0.05119320106943485,não informado,53930.71428571428,247.85714285714286,0.0,-1053.1734693877552,-2.1122448979591844,0.0,descendo,descendo,estavel
2022-07-21,33505727,676486,0,51433.0,269.0,0.0,0.15374110121708143,0.03978012975124849,não informado,51938.42857142857,243.85714285714286,0.0,-389.2142857142857,0.5102040816326527,0.0,descendo,subindo,estavel
2022-07-22,33555526,676766,0,49799.0,280.0,0.0,0.14862832255512617,0.04139036136741928,não informado,43629.857142857145,239.42857142857142,0.0,-932.3673469387753,0.3775510204081627,0.0,descendo,subindo,estavel
2022-07-23,33555526,676766,0,0.0,0.0,0.0,0.0,0.0,não informado,37894.28571428572,210.14285714285714,0.0,-1401.9795918367345,-2.2959183673469385,0.0,descendo,descendo,estavel
2022-07-24,33591356,676964,0,35830.0,198.0,0.0,0.1067782397450721,0.029256788904879972,não informado,41462.57142857143,230.57142857142858,0.0,-1181.6734693877552,-0.86734693877551,0.0,descendo,descendo,estavel
2022-07-25,33621965,677143,0,30609.0,179.0,0.0,0.09112165641660909,0.02644158330428206,não informado,40307.142857142855,232.14285714285714,0.0,-1249.3265306122448,-1.0204081632653055,0.0,descendo,descendo,estavel
2022-07-26,33659879,677494,0,37914.0,351.0,0.0,0.1127655685799447,0.05183543210222952,não informado,37437.857142857145,231.85714285714286,0.0,-1346.6938775510203,-0.5102040816326527,0.0,descendo,descendo,estavel
2022-07-27,33704393,677804,0,44514.0,310.0,0.0,0.13224646470060097,0.0457568627914048,não informado,35728.42857142857,226.71428571428572,0.0,-1418.3673469387754,-1.0714285714285714,0.0,descendo,descendo,estavel
2022-07-28,33748985,678069,0,44592.0,265.0,0.0,0.13230322824683416,0.03909684805637027,não informado,34751.142857142855,226.14285714285714,0.0,-1420.1020408163265,-1.2551020408163274,0.0,descendo,descendo,estavel
2022-07-29,33790698,678313,0,41713.0,244.0,0.0,0.12359779116320091,0.035984538446677254,não informado,33596.0,221.0,0.0,-1878.581632653061,-2.081632653061224,0.0,descendo,descendo,estavel
2022-07-30,33813587,678486,0,22889.0,173.0,0.0,0.0677375767733475,0.025504450010540858,não informado,36865.857142857145,245.71428571428572,0.0,-1609.2244897959183,-0.21428571428571427,0.0,descendo,descendo,estavel
2022-07-31,33833900,678514,0,20313.0,28.0,0.0,0.0600734846616539,0.004126835336322341,não informado,34649.142857142855,221.42857142857142,0.0,-1654.1836734693877,-1.9387755102040833,0.0,descendo,descendo,estavel
2022-08-01,33855964,678715,0,22064.0,201.0,0.0,0.0652127008710199,0.02962355972021211,não informado,33428.42857142857,224.57142857142858,0.0,-1686.8265306122448,-1.9183673469387739,0.0,descendo,descendo,estavel
2022-08-02,33890428,679010,0,34464.0,295.0,0.0,0.10179594945221469,0.04346448803989893,não informado,32935.57142857143,216.57142857142858,0.0,-1660.3061224489797,-2.581632653061224,0.0,descendo,descendo,estavel
2022-08-03,33924061,679275,0,33633.0,265.0,0.0,0.09924041089124044,0.03902740754922608,não informado,31381.14285714286,210.14285714285714,0.0,-1610.6836734693875,-2.693877551020409,0.0,descendo,descendo,estavel
2022-08-04,33964494,679536,0,40433.0,261.0,0.0,0.11918679193508112,0.03842331897979463,não informado,30787.0,209.57142857142858,0.0,-1510.8163265306123,-2.4489795918367343,0.0,descendo,descendo,estavel
2022-08-05,33994470,679758,0,29976.0,222.0,0.0,0.08825687201463976,0.03266935085116904,não informado,29110.285714285714,206.42857142857142,0.0,-1037.1122448979593,-2.357142857142857,0.0,descendo,descendo,estavel
2022-08-06,34011173,679939,0,16703.0,181.0,0.0,0.04913446216399315,0.026627123182073623,não informado,28226.571428571428,207.57142857142858,0.0,-690.5510204081636,-0.18367346938775395,0.0,descendo,descendo,estavel
2022-08-07,34018371,679996,0,7198.0,57.0,0.0,0.02116363349185281,0.008383104955003317,não informado,26353.0,211.71428571428572,0.0,-1079.2551020408162,-1.3469387755102045,0.0,descendo,descendo,estavel
2022-08-08,34035780,680166,0,17409.0,170.0,0.0,0.051175289963179015,0.025000147059688588,não informado,25688.0,207.28571428571428,0.0,-1044.2244897959183,-1.7755102040816328,0.0,descendo,descendo,estavel
2022-08-09,34066000,680531,0,30220.0,365.0,0.0,0.08878891566463293,0.05366337041251694,não informado,25081.714285714286,217.28571428571428,0.0,-882.5816326530613,-1.0408163265306132,0.0,descendo,descendo,estavel
2022-08-10,34066000,680531,0,0.0,0.0,0.0,0.0,0.0,não informado,20277.0,179.42857142857142,0.0,-1103.6734693877552,-3.377551020408165,0.0,descendo,descendo,estavel
2022-08-11,34124579,681006,0,58579.0,475.0,0.0,0.17195737685668996,0.06979843680890364,não informado,22869.285714285714,210.0,0.0,-848.7040816326529,-1.1530612244897955,0.0,descendo,descendo,estavel
2022-08-12,34148131,681253,0,23552.0,247.0,0.0,0.0690177012879778,0.03626987133740378,não informado,21951.571428571428,213.57142857142858,0.0,-831.7448979591837,-0.5306122448979583,0.0,descendo,descendo,estavel
2022-08-13,34148131,681253,0,0.0,0.0,0.0,0.0,0.0,não informado,19565.428571428572,187.71428571428572,0.0,-1235.7448979591838,-4.142857142857143,0.0,descendo,descendo,estavel
2022-08-14,34148131,681253,0,0.0,0.0,0.0,0.0,0.0,não informado,18537.14285714286,179.57142857142858,0.0,-1150.8571428571427,-2.9897959183673453,0.0,descendo,descendo,estavel
2022-08-15,34178240,681557,0,30109.0,304.0,0.0,0.08817173625109966,0.04462365670316314,não informado,20351.428571428572,198.71428571428572,0.0,-934.0714285714286,-1.8469387755102045,0.0,descendo,descendo,estavel
2022-08-16,34201280,681763,0,23040.0,206.0,0.0,0.06741131199265966,0.03022491148942788,não informado,19325.714285714286,176.0,0.0,-972.1326530612243,-2.8979591836734704,0.0,descendo,descendo,estavel
2022-08-17,34223207,682010,0,21927.0,247.0,0.0,0.06411163558790782,0.03622959884886683,não informado,22458.14285714286,211.28571428571428,0.0,-637.3571428571429,0.0816326530612242,0.0,descendo,subindo,estavel
2022-08-18,34245374,682216,0,22167.0,206.0,0.0,0.06477183742598991,0.030204835706221313,não informado,17256.428571428572,172.85714285714286,0.0,-966.4693877551019,-2.6224489795918373,0.0,descendo,descendo,estavel
2022-08-19,34264237,682358,0,18863.0,142.0,0.0,0.05508189222871387,0.020814522086846393,não informado,16586.571428571428,157.85714285714286,0.0,-894.5510204081633,-3.46938775510204,0.0,descendo,descendo,estavel
2022-08-20,34264237,682358,0,0.0,0.0,0.0,0.0,0.0,não informado,16586.571428571428,157.85714285714286,0.0,-831.4285714285714,-3.5510204081632657,0.0,descendo,descendo,estavel
2022-08-21,34264237,682358,0,0.0,0.0,0.0,0.0,0.0,não informado,16586.571428571428,157.85714285714286,0.0,-697.6020408163266,-3.8469387755102042,0.0,descendo,descendo,estavel
2022-08-22,34284864,682549,0,20627.0,191.0,0.0,0.06019979373829337,0.027991171789588452,não informado,15232.0,141.71428571428572,0.0,-746.8571428571429,-4.683673469387754,0.0,descendo,descendo,estavel
2022-08-23,34284864,682549,0,0.0,0.0,0.0,0.0,0.0,não informado,11940.57142857143,112.28571428571429,0.0,-938.6530612244898,-7.499999999999999,0.0,descendo,descendo,estavel
2022-08-24,34329600,683076,0,44736.0,527.0,0.0,0.1304832359842524,0.07721057389286337,não informado,15199.0,152.28571428571428,0.0,-362.7142857142857,-1.9387755102040813,0.0,descendo,descendo,estavel
2022-08-25,34350639,683233,0,21039.0,157.0,0.0,0.0612853048098434,0.0229842652940522,não informado,15037.857142857143,145.28571428571428,0.0,-559.3877551020407,-4.622448979591837,0.0,descendo,descendo,estavel
2022-08-26,34368909,683397,0,18270.0,164.0,0.0,0.05318678351223685,0.024003524419927022,não informado,14953.142857142857,148.42857142857142,0.0,-499.8877551020408,-4.6530612244897975,0.0,descendo,descendo,estavel
2022-08-27,34368909,683397,0,0.0,0.0,0.0,0.0,0.0,não informado,14953.142857142857,148.42857142857142,0.0,-329.4489795918368,-2.8061224489795933,0.0,descendo,descendo,estavel
2022-08-28,34368909,683397,0,0.0,0.0,0.0,0.0,0.0,não informado,14953.142857142857,148.42857142857142,0.0,-256.0000000000001,-2.224489795918369,0.0,descendo,descendo,estavel
2022-08-29,34397205,683622,0,28296.0,225.0,0.0,0.0823302246806845,0.032923761737321054,não informado,16048.714285714286,153.28571428571428,0.0,-307.3367346938776,-3.2448979591836746,0.0,descendo,descendo,estavel
2022-08-30,34414011,683851,0,16806.0,229.0,0.0,0.048858620925740906,0.033498044240823144,não informado,18449.571428571428,186.0,0.0,-62.581632653061334,0.7142857142857143,0.0,descendo,subindo,estavel
2022-08-31,34429853,683965,0,15842.0,114.0,0.0,0.0460335762663643,0.016670298062004735,não informado,14321.857142857143,127.0,0.0,-581.1632653061225,-6.020408163265306,0.0,descendo,descendo,estavel
2022-09-01,34429853,683965,0,0.0,0.0,0.0,0.0,0.0,não informado,11316.285714285714,104.57142857142857,0.0,-424.29591836734704,-4.877551020408164,0.0,descendo,descendo,estavel
2022-09-02,34456145,684262,0,26292.0,297.0,0.0,0.07636396240204685,0.04342327458276374,não informado,12462.285714285714,123.57142857142857,0.0,-294.59183673469386,-2.448979591836735,0.0,descendo,descendo,estavel
2022-09-03,34456145,684262,0,0.0,0.0,0.0,0.0,0.0,não informado,12462.285714285714,123.57142857142857,0.0,-294.59183673469386,-2.448979591836735,0.0,descendo,descendo,estavel
2022-09-04,34456145,684262,0,0.0,0.0,0.0,0.0,0.0,não informado,12462.285714285714,123.57142857142857,0.0,-294.59183673469386,-2.448979591836735,0.0,descendo,descendo,estavel
2022-09-05,34477539,684425,0,21394.0,163.0,0.0,0.06209052115377388,0.023821284829495137,não informado,11476.285714285714,114.71428571428571,0.0,-268.26530612244903,-1.9285714285714295,0.0,descendo,descendo,estavel
2022-09-06,34477539,684425,0,0.0,0.0,0.0,0.0,0.0,não informado,9075.42857142857,82.0,0.0,-204.6530612244899,-2.1632653061224496,0.0,descendo,descendo,estavel
2022-09-07,34477539,684425,0,0.0,0.0,0.0,0.0,0.0,não informado,6812.285714285715,65.71428571428571,0.0,-599.0510204081633,-6.183673469387755,0.0,descendo,descendo,estavel
2022-09-08,34477539,684425,0,0.0,0.0,0.0,0.0,0.0,não informado,6812.285714285715,65.71428571428571,0.0,-587.5408163265305,-5.683673469387755,0.0,descendo,descendo,estavel
2022-09-09,34516739,684813,0,39200.0,388.0,0.0,0.11369721023301575,0.05668992219746503,não informado,8656.285714285714,78.71428571428571,0.0,-449.7755102040816,-4.979591836734693,0.0,descendo,descendo,estavel
2022-09-10,34516739,684813,0,0.0,0.0,0.0,0.0,0.0,não informado,8656.285714285714,78.71428571428571,0.0,-449.7755102040816,-4.979591836734693,0.0,descendo,descendo,estavel
2022-09-11,34516739,684813,0,0.0,0.0,0.0,0.0,0.0,não informado,8656.285714285714,78.71428571428571,0.0,-449.7755102040816,-4.979591836734693,0.0,descendo,descendo,estavel
2022-09-12,34533957,684898,0,17218.0,85.0,0.0,0.04988304370236134,0.01241214754976906,não informado,8059.714285714285,67.57142857142857,0.0,-570.6428571428572,-6.122448979591836,0.0,descendo,descendo,estavel
2022-09-13,34544377,685002,0,10420.0,104.0,0.0,0.030173200250408604,0.015184742837619615,não informado,9548.285714285714,82.42857142857143,0.0,-635.8061224489795,-7.3979591836734695,0.0,descendo,descendo,estavel
2022-09-14,34558902,685121,0,14525.0,119.0,0.0,0.042047364177388406,0.017372212051935614,não informado,11623.285714285714,99.42857142857143,0.0,-192.75510204081638,-1.9693877551020407,0.0,descendo,descendo,estavel
2022-09-15,34568833,685203,0,9931.0,82.0,0.0,0.02873644538822443,0.01196868874257248,não informado,13042.0,111.14285714285714,0.0,123.26530612244902,0.46938775510204067,0.0,subindo,subindo,estavel
2022-09-16,34568833,685203,0,0.0,0.0,0.0,0.0,0.0,não informado,7442.0,55.714285714285715,0.0,-358.59183673469386,-4.846938775510204,0.0,descendo,descendo,estavel
2022-09-17,34568833,685203,0,0.0,0.0,0.0,0.0,0.0,não informado,7442.0,55.714285714285715,0.0,-358.59183673469386,-4.846938775510204,0.0,descendo,descendo,estavel
2022-09-18,34568833,685203,0,0.0,0.0,0.0,0.0,0.0,não informado,7442.0,55.714285714285715,0.0,-358.59183673469386,-4.846938775510204,0.0,descendo,descendo,estavel
2022-09-19,34592163,685424,0,23330.0,221.0,0.0,0.06748853801341805,0.032253215470451825,não informado,8315.142857142857,75.14285714285714,0.0,-225.79591836734693,-2.826530612244898,0.0,descendo,descendo,estavel
2022-09-20,34592027,685428,0,0.0,4.0,0.0,0.0,0.0005835803823618666,não informado,6826.571428571428,60.857142857142854,0.0,-160.63265306122443,-1.5102040816326532,0.0,descendo,descendo,estavel
2022-09-21,34592027,685428,0,0.0,0.0,0.0,0.0,0.0,não informado,4751.571428571428,43.857142857142854,0.0,-147.19387755102045,-1.5612244897959182,0.0,descendo,descendo,estavel
2022-09-22,34616655,685677,0,24628.0,249.0,0.0,0.07119559660380699,0.03632766680088937,não informado,6851.142857142857,67.71428571428571,0.0,2.7755102040815864,0.14285714285714285,0.0,subindo,subindo,estavel
2022-09-23,34624427,685750,0,7772.0,73.0,0.0,0.022451620469973194,0.010646412231998447,não informado,7961.428571428572,78.14285714285714,0.0,-49.632653061224445,-0.0408163265306121,0.0,descendo,descendo,estavel
2022-09-24,34624427,685750,0,0.0,0.0,0.0,0.0,0.0,não informado,7961.428571428572,78.14285714285714,0.0,-49.632653061224445,-0.0408163265306121,0.0,descendo,descendo,estavel
2022-09-25,34624427,685750,0,0.0,0.0,0.0,0.0,0.0,não informado,7961.428571428572,78.14285714285714,0.0,-49.632653061224445,-0.0408163265306121,0.0,descendo,descendo,estavel
2022-09-26,34638288,685835,0,13861.0,85.0,0.0,0.04003243143922641,0.01239518775063799,não informado,6608.714285714285,58.714285714285715,0.0,-103.64285714285714,-0.6326530612244896,0.0,descendo,descendo,estavel
2022-09-27,34638288,685835,0,0.0,0.0,0.0,0.0,0.0,não informado,6608.714285714285,58.142857142857146,0.0,-209.96938775510202,-1.7346938775510203,0.0,descendo,descendo,estavel
2022-09-28,34654190,685927,0,15902.0,92.0,0.0,0.04590873544327595,0.01341430519002384,não informado,8880.42857142857,71.28571428571429,0.0,-195.9183673469388,-2.010204081632653,0.0,descendo,descendo,estavel
2022-09-29,34654190,685927,0,0.0,0.0,0.0,0.0,0.0,não informado,5362.142857142857,35.714285714285715,0.0,-548.5612244897959,-5.387755102040815,0.0,descendo,descendo,estavel
2022-09-30,34672524,686036,0,18334.0,109.0,0.0,0.05290557938304141,0.01589090384253718,não informado,6871.0,40.857142857142854,0.0,-40.785714285714285,-1.0612244897959187,0.0,descendo,descendo,estavel
2022-10-01,34672524,686036,0,0.0,0.0,0.0,0.0,0.0,não informado,6871.0,40.857142857142854,0.0,-40.785714285714285,-1.0612244897959187,0.0,descendo,descendo,estavel
2022-10-02,34672524,686036,0,0.0,0.0,0.0,0.0,0.0,não informado,6871.0,40.857142857142854,0.0,-40.785714285714285,-1.0612244897959187,0.0,descendo,descendo,estavel
2022-10-03,34684529,686371,0,12005.0,335.0,0.0,0.03462395757516817,0.04883125666874624,não informado,6605.857142857143,76.57142857142857,0.0,-122.09183673469384,0.10204081632653075,0.0,descendo,subindo,estavel
2022-10-04,34684529,686371,0,0.0,0.0,0.0,0.0,0.0,não informado,6605.857142857143,76.57142857142857,0.0,-15.765306122448951,1.1224489795918369,0.0,descendo,subindo,estavel
2022-10-05,34699017,686573,0,14488.0,202.0,0.0,0.041770784893749024,0.02943014783550004,não informado,6403.857142857143,92.28571428571429,0.0,118.02040816326533,3.4591836734693886,0.0,subindo,subindo,estavel
2022-10-06,34707233,686706,0,8216.0,133.0,0.0,0.023677904189620128,0.01937157447205177,não informado,7577.571428571428,111.28571428571429,0.0,51.88775510204083,3.1122448979591844,0.0,subindo,subindo,estavel
2022-10-07,34707233,686706,0,0.0,0.0,0.0,0.0,0.0,não informado,4958.428571428572,95.71428571428571,0.0,-214.5,1.2551020408163265,0.0,descendo,subindo,estavel
2022-10-08,34707233,686706,0,0.0,0.0,0.0,0.0,0.0,não informado,4958.428571428572,95.71428571428571,0.0,-214.5,1.2551020408163265,0.0,descendo,subindo,estavel
2022-10-09,34707233,686706,0,0.0,0.0,0.0,0.0,0.0,não informado,4958.428571428572,95.71428571428571,0.0,-214.5,1.2551020408163265,0.0,descendo,subindo,estavel
2022-10-10,34724189,686877,0,16956.0,171.0,0.0,0.04885436992341049,0.024901486225546304,não informado,5665.714285714285,72.28571428571429,0.0,-67.35714285714286,0.9693877551020412,0.0,descendo,subindo,estavel
2022-10-11,34731539,686963,0,7350.0,86.0,0.0,0.021166801044655067,0.012520436701185219,não informado,6715.714285714285,84.57142857142857,0.0,7.642857142857143,1.8877551020408159,0.0,subindo,subindo,estavel
2022-10-12,34731539,686963,0,0.0,0.0,0.0,0.0,0.0,não informado,4646.0,55.714285714285715,0.0,-302.45918367346934,-1.1122448979591841,0.0,descendo,descendo,estavel
