date,total_vacinacoes,vac_diarias,crescimento_vac_pct,vac_7d_ma,vac_14d_change_avg,tendencia_vac_14d
2020-12-01,0,0.0,não informado,0.0,,indefinido
2020-12-02,0,0.0,não informado,0.0,,indefinido
2020-12-03,0,0.0,não informado,0.0,,indefinido
2020-12-04,0,0.0,não informado,0.0,,indefinido
2020-12-05,0,0.0,não informado,0.0,,indefinido
2020-12-06,0,0.0,não informado,0.0,,indefinido
2020-12-07,0,0.0,não informado,0.0,,indefinido
2020-12-08,0,0.0,não informado,0.0,,indefinido
2020-12-09,0,0.0,não informado,0.0,,indefinido
2020-12-10,0,0.0,não informado,0.0,,indefinido
2020-12-11,0,0.0,não informado,0.0,,indefinido
2020-12-12,0,0.0,não informado,0.0,,indefinido
2020-12-13,0,0.0,não informado,0.0,,indefinido
2020-12-14,0,0.0,não informado,0.0,,indefinido
2020-12-15,0,0.0,não informado,0.0,0.0,estavel
2020-12-16,0,0.0,não informado,0.0,0.0,estavel
2020-12-17,0,0.0,não informado,0.0,0.0,estavel
2020-12-18,0,0.0,não informado,0.0,0.0,estavel
2020-12-19,0,0.0,não informado,0.0,0.0,estavel
2020-12-20,0,0.0,não informado,0.0,0.0,estavel
2020-12-21,0,0.0,não informado,0.0,0.0,estavel
2020-12-22,0,0.0,não informado,0.0,0.0,estavel
2020-12-23,0,0.0,não informado,0.0,0.0,estavel
2020-12-24,0,0.0,não informado,0.0,0.0,estavel
2020-12-25,0,0.0,não informado,0.0,0.0,estavel
2020-12-26,0,0.0,não informado,0.0,0.0,estavel
2020-12-27,0,0.0,não informado,0.0,0.0,estavel
2020-12-28,0,0.0,não informado,0.0,0.0,estavel
2020-12-29,0,0.0,não informado,0.0,0.0,estavel
2020-12-30,0,0.0,não informado,0.0,0.0,estavel
2020-12-31,0,0.0,não informado,0.0,0.0,estavel
2021-01-01,0,0.0,não informado,0.0,0.0,estavel
2021-01-02,0,0.0,não informado,0.0,0.0,estavel
2021-01-03,0,0.0,não informado,0.0,0.0,estavel
2021-01-04,0,0.0,não informado,0.0,0.0,estavel
2021-01-05,0,0.0,não informado,0.0,0.0,estavel
2021-01-06,0,0.0,não informado,0.0,0.0,estavel
2021-01-07,0,0.0,não informado,0.0,0.0,estavel
2021-01-08,0,0.0,não informado,0.0,0.0,estavel
2021-01-09,0,0.0,não informado,0.0,0.0,estavel
2021-01-10,0,0.0,não informado,0.0,0.0,estavel
2021-01-11,0,0.0,não informado,0.0,0.0,estavel
2021-01-12,0,0.0,não informado,0.0,0.0,estavel
2021-01-13,0,0.0,não informado,0.0,0.0,estavel
2021-01-14,0,0.0,não informado,0.0,0.0,estavel
2021-01-15,0,0.0,não informado,0.0,0.0,estavel
2021-01-16,0,0.0,não informado,0.0,0.0,estavel
2021-01-17,112,112.0,não informado,16.0,1.1428571428571428,subindo
2021-01-18,1109,997.0,890.1785714285713,158.42857142857142,11.316326530612244,subindo
2021-01-19,13527,12418.0,1119.7475202885482,1932.4285714285713,138.03061224489795,subindo
2021-01-20,105824,92297.0,682.3168477859097,15117.714285714286,1079.8367346938776,subindo
2021-01-21,193699,87875.0,83.03881917145449,27671.285714285714,1976.5204081632653,subindo
2021-01-22,462269,268570.0,138.65327131270683,66038.42857142857,4717.030612244897,subindo
2021-01-23,573268,110999.0,24.011776692791425,81895.42857142857,5849.673469387754,subindo
2021-01-24,613954,40686.0,7.0972041000020925,87691.71428571429,6263.693877551021,subindo
2021-01-25,801759,187805.0,30.589425266388037,114378.57142857143,8169.897959183674,subindo
2021-01-26,1045746,243987.0,30.431463818928133,147459.85714285713,10532.846938775509,subindo
2021-01-27,1327546,281800.0,26.947270178418087,174531.7142857143,12466.551020408164,subindo
2021-01-28,1563098,235552.0,17.743415294083974,195628.42857142858,13973.45918367347,subindo
2021-01-29,1923813,360715.0,23.076927998116563,208792.0,14913.714285714286,subindo
2021-01-30,2046523,122710.0,6.378478573541191,210465.0,15033.214285714286,subindo
2021-01-31,2084119,37596.0,1.8370670644796077,210023.57142857142,15000.54081632653,subindo
2021-02-01,2292551,208432.0,10.000964436291786,212970.2857142857,15200.846938775509,subindo
2021-02-02,2521704,229153.0,9.995546445858782,210851.14285714287,14922.76530612245,subindo
2021-02-03,2802134,280430.0,11.120654922227192,210655.42857142858,13966.979591836734,subindo
2021-02-04,3074906,272772.0,9.734438110383014,215972.57142857142,13450.091836734693,subindo
2021-02-05,3401383,326477.0,10.617462777723937,211081.42857142858,10360.214285714286,subindo
2021-02-06,3553681,152298.0,4.477531639336117,215308.2857142857,9529.489795918369,subindo
2021-02-07,3605538,51857.0,1.4592474676258225,217345.57142857142,9260.989795918367,subindo
2021-02-08,3820207,214669.0,5.953868743028086,218236.57142857142,7418.428571428571,subindo
2021-02-09,4120332,300125.0,7.8562496744286365,228375.42857142858,5779.683673469389,subindo
2021-02-10,4406835,286503.0,6.953395988478599,229243.0,3907.9489795918366,subindo
2021-02-11,4696136,289301.0,6.564824868641553,231604.2857142857,2569.704081632652,subindo
2021-02-12,5125206,429070.0,9.136660437431965,246260.42857142858,2676.316326530613,subindo
2021-02-13,5236943,111737.0,2.180146515086418,240466.0,2142.9285714285716,subindo
2021-02-14,5293979,57036.0,1.089108665112452,241205.85714285713,2227.3061224489793,subindo
2021-02-15,5609937,315958.0,5.968251857440311,255675.7142857143,3050.3877551020414,subindo
2021-02-16,5883539,273602.0,4.877095767742133,251886.7142857143,2931.1122448979586,subindo
2021-02-17,6206680,323141.0,5.4922895896500386,257120.7142857143,3318.9489795918366,subindo
2021-02-18,6535156,328476.0,5.292297975729376,262717.14285714284,3338.897959183673,subindo
2021-02-19,6813168,278012.0,4.254098907508864,241137.42857142858,2146.8571428571427,subindo
2021-02-20,6950802,137634.0,2.020117513614812,244837.0,2109.1938775510207,subindo
2021-02-21,7028356,77554.0,1.115756138644145,247768.14285714287,2173.040816326532,subindo
2021-02-22,7297061,268705.0,3.8231557991655514,241017.7142857143,1627.2244897959192,subindo
2021-02-23,7551676,254615.0,3.489281506623009,238305.2857142857,709.2755102040808,subindo
2021-02-24,7799000,247324.0,3.275087543480414,227474.2857142857,-126.33673469387784,descendo
2021-02-25,8101787,302787.0,3.8823823567123985,223804.42857142858,-557.1326530612236,descendo
2021-02-26,8322042,220255.0,2.718597761209965,215553.42857142858,-2193.3571428571427,descendo
2021-02-27,8433568,111526.0,1.3401278195904323,211823.7142857143,-2045.877551020408,descendo
2021-02-28,8465403,31835.0,0.37747961479648945,205292.42857142858,-2565.2448979591823,descendo
2021-03-01,8841027,375624.0,4.437166192796728,220566.57142857142,-2507.795918367348,descendo
2021-03-02,9277322,436295.0,4.934890482745953,246520.85714285713,-383.2755102040828,descendo
2021-03-03,9739676,462354.0,4.983701115472763,277239.4285714286,1437.0510204081636,subindo
2021-03-04,10169160,429484.0,4.409633338932425,295339.0,2330.1326530612255,subindo
2021-03-05,10576542,407382.0,4.0060535973472735,322071.4285714286,5781.0,subindo
2021-03-06,10830688,254146.0,2.4029214841675093,342445.71428571426,6972.051020408161,subindo
2021-03-07,10948409,117721.0,1.0869207939514092,354715.14285714284,7639.071428571427,subindo
2021-03-08,11357494,409085.0,3.736478971510838,359495.28571428574,8462.68367346939,subindo
2021-03-09,11756131,398637.0,3.509902800741079,354115.5714285714,8272.163265306122,subindo
2021-03-10,12181103,424972.0,3.614896771735531,348775.28571428574,8664.357142857145,subindo
2021-03-11,12613179,432076.0,3.547100783894529,349145.5714285714,8952.938775510203,subindo
2021-03-12,13017720,404541.0,3.2072881864278626,348739.71428571426,9513.306122448977,subindo
2021-03-13,13223729,206009.0,1.58252750865743,341863.0,9288.520408163266,subindo
2021-03-14,13286664,62935.0,0.47592475617127367,334036.4285714286,9196.0,subindo
2021-03-15,13763573,476909.0,3.589381051556659,343725.5714285714,8797.07142857143,subindo
2021-03-16,14198794,435221.0,3.1621222192812866,348951.85714285716,7316.500000000002,subindo
2021-03-17,14648691,449897.0,3.168557836672607,352512.5714285714,5376.653061224489,subindo
2021-03-18,15087602,438911.0,2.996247241477071,353489.0,4153.571428571428,subindo
2021-03-19,15623349,535747.0,3.5509088853218693,372232.71428571426,3582.9489795918344,subindo
2021-03-20,15883688,260339.0,1.6663456727491655,379994.14285714284,2682.0306122448987,subindo
2021-03-21,15980363,96675.0,0.6086432823409778,384814.14285714284,2149.9285714285716,subindo
2021-03-22,16567102,586739.0,3.671624981234782,400504.14285714284,2929.2040816326503,subindo
2021-03-23,17157631,590529.0,3.5644677023175206,422691.0,4898.2448979591845,subindo
2021-03-24,17886781,729150.0,4.249712562299539,462584.28571428574,8129.214285714285,subindo
2021-03-25,18655345,768564.0,4.29682680187117,509677.5714285714,11466.57142857143,subindo
2021-03-26,19577786,922441.0,4.944647231128666,564919.5714285715,15441.418367346943,subindo
2021-03-27,19962072,384286.0,1.9628675070817507,582626.2857142857,17197.377551020407,subindo
2021-03-28,20216938,254866.0,1.276751231034534,605225.0,19370.61224489796,subindo
2021-03-29,21160763,943825.0,4.66848639492291,656237.2857142857,22322.26530612245,subindo
2021-03-30,21950245,789482.0,3.7308768119561666,684659.1428571428,23979.091836734693,subindo
2021-03-31,22839287,889042.0,4.050260031266166,707500.8571428572,25356.306122448983,subindo
2021-04-01,23880805,1041518.0,4.560203652592132,746494.2857142857,28071.806122448976,subindo
2021-04-02,24181208,300403.0,1.2579266067454595,657631.7142857143,20385.642857142862,subindo
2021-04-03,24575470,394262.0,1.6304479081442085,659056.8571428572,19933.051020408166,subindo
2021-04-04,24910668,335198.0,1.3639535683346036,670532.8571428572,20408.479591836738,subindo
2021-04-05,25658532,747864.0,3.0021836427670268,642538.4285714285,17288.16326530612,subindo
2021-04-06,26736003,1077471.0,4.199269856903739,683679.7142857143,18642.051020408166,subindo
2021-04-07,27644079,908076.0,3.3964538379203506,686398.8571428572,15986.755102040815,subindo
2021-04-08,28653848,1009769.0,3.6527496539132303,681863.2857142857,12298.979591836733,subindo
2021-04-09,29544578,890730.0,3.108587719178241,766195.7142857143,14376.867346938774,subindo
2021-04-10,30084664,540086.0,1.8280376182729703,787027.7142857143,14600.102040816331,subindo
2021-04-11,30356896,272232.0,0.9048862902374446,778032.5714285715,12343.397959183678,subindo
2021-04-12,31316420,959524.0,3.160810644144909,808269.7142857143,10859.459183673474,subindo
2021-04-13,32217205,900785.0,2.876398387810612,783028.8571428572,7026.408163265309,subindo
2021-04-14,33148388,931183.0,2.8903283199147785,786329.8571428572,5630.642857142857,subindo
2021-04-15,34050325,901937.0,2.720907574751448,770925.2857142857,1745.0714285714287,subindo
2021-04-16,34993448,943123.0,2.769791477761226,778410.0,8627.020408163264,subindo
2021-04-17,35603882,610434.0,1.7444236989735906,788459.7142857143,9243.061224489797,subindo
2021-04-18,35817144,213262.0,0.5989852454853097,780035.4285714285,7821.612244897954,subindo
2021-04-19,36910479,1093335.0,3.052546568202088,799151.2857142857,11186.632653061226,subindo
2021-04-20,37909705,999226.0,2.7071607496613628,813214.2857142857,9252.469387755098,subindo
2021-04-21,38467754,558049.0,1.4720478568746447,759909.4285714285,5250.755102040812,subindo
2021-04-22,39291064,823310.0,2.1402601254026945,748677.0,4772.408163265309,subindo
2021-04-23,41073104,1782040.0,4.535484200682374,868522.2857142857,7309.040816326526,subindo
2021-04-24,41494939,421835.0,1.0270346258709837,841579.5714285715,3896.561224489797,subindo
2021-04-25,41626753,131814.0,0.3176628359424748,829944.1428571428,3707.969387755097,subindo
2021-04-26,42787199,1160446.0,2.7877408550217693,839531.4285714285,2232.9795918367286,subindo
2021-04-27,44287510,1500311.0,3.506448272063801,911115.0,9149.010204081631,subindo
2021-04-28,45379804,1092294.0,2.466370315242379,987435.7142857143,14364.704081632653,subindo
2021-04-29,46426188,1046384.0,2.305836314321675,1019303.4285714285,17741.295918367345,subindo
2021-04-30,47399150,972962.0,2.0957180460303997,903720.8571428572,8950.775510204083,subindo
2021-05-01,47663526,264376.0,0.5577652763815385,881226.7142857143,6626.214285714285,subindo
2021-05-02,47755613,92087.0,0.19320224022033117,875551.4285714285,6822.571428571428,subindo
2021-05-03,48643324,887711.0,1.8588621195167152,836589.2857142857,2674.1428571428573,subindo
2021-05-04,49626137,982813.0,2.0204478624857134,762661.0,-3610.9489795918344,descendo
2021-05-05,50576224,950087.0,1.9144891330147258,742345.7142857143,-1254.5510204081572,descendo
2021-05-06,51624587,1048363.0,2.0728376242560143,742628.4285714285,-432.0408163265342,descendo
2021-05-07,52647815,1023228.0,1.9820555658876262,749809.2857142857,-8479.5,descendo
2021-05-08,52972460,324645.0,0.6166352772664924,758419.1428571428,-5940.030612244903,descendo
2021-05-09,53064124,91664.0,0.17304085934464816,758358.7142857143,-5113.24489795918,descendo
2021-05-10,54008862,944738.0,1.7803704815705617,766505.4285714285,-5216.142857142857,descendo
2021-05-11,54912939,904077.0,1.6739419541926286,755257.4285714285,-11132.683673469392,descendo
2021-05-12,55907165,994226.0,1.81054960471156,761563.0,-16133.765306122452,descendo
2021-05-13,56583962,676797.0,1.21057292030458,708482.1428571428,-22201.520408163262,descendo
2021-05-14,57313642,729680.0,1.2895526827902226,666546.7142857143,-16941.01020408163,descendo
2021-05-15,57668646,355004.0,0.6194057603249153,670883.7142857143,-15024.5,descendo
2021-05-16,57935280,266634.0,0.46235522852400596,695879.4285714285,-12833.714285714286,descendo
2021-05-17,58714631,779351.0,1.34520968915659,672252.7142857143,-11738.32653061224,descendo
2021-05-18,59603625,888994.0,1.5140927991185025,670098.0,-6611.642857142857,descendo
2021-05-19,60363334,759709.0,1.2746020061699268,636595.5714285715,-7553.58163265306,descendo
2021-05-20,61297420,934086.0,1.5474393776857986,673351.1428571428,-4948.377551020406,descendo
2021-05-21,62122684,825264.0,1.346327463700756,687006.0,-4485.948979591834,descendo
2021-05-22,62459684,337000.0,0.5424749516617795,684434.0,-5284.653061224489,descendo
2021-05-23,63278821,819137.0,1.3114651684757161,763363.0,357.44897959183436,subindo
2021-05-24,64098809,819988.0,1.2958332456921093,769168.2857142857,190.20408163265424,subindo
2021-05-25,64918585,819776.0,1.2789254789429862,759280.0,287.32653061224846,subindo
2021-05-26,65668438,749853.0,1.1550667655494955,757872.0,-263.64285714285717,descendo
2021-05-27,66363506,695068.0,1.0584506365143025,723726.5714285715,1088.8877551020455,subindo
2021-05-28,67359292,995786.0,1.5005023996170426,748086.8571428572,5824.295918367346,subindo
2021-05-29,67761958,402666.0,0.5977883496756469,757467.7142857143,6184.571428571428,subindo
2021-05-30,67874735,112777.0,0.16643114120167543,656559.1428571428,-2808.5918367346917,descendo
2021-05-31,68665647,790912.0,1.1652524315564547,652405.4285714285,-1417.6632653061283,descendo
2021-06-01,69477898,812251.0,1.1829073714254816,651330.4285714285,-1340.5408163265342,descendo
2021-06-02,70685368,1207470.0,1.737919589910449,716704.2857142857,5722.0510204081575,subindo
2021-06-03,71245492,560124.0,0.7924185950336992,697426.5714285715,1719.67346938776,subindo
2021-06-04,71961789,716297.0,1.0053927341816937,657499.5714285715,-2107.602040816323,descendo
2021-06-05,72586950,625161.0,0.8687402143379175,689284.5714285715,346.46938775510563,subindo
2021-06-06,72811509,224559.0,0.30936552644793586,705253.4285714285,-4150.683673469392,descendo
2021-06-07,73614079,802570.0,1.1022570621356027,706918.8571428572,-4446.387755102037,descendo
2021-06-08,74920113,1306034.0,1.7741633363367895,777459.2857142857,1298.520408163263,subindo
2021-06-09,76117123,1197010.0,1.5977151556084812,775965.0,1292.357142857143,subindo
2021-06-10,77243101,1125978.0,1.4792703082064727,856801.2857142857,9505.336734693872,subindo
2021-06-11,78471914,1228813.0,1.5908385138499297,930017.8571428572,12995.07142857143,subindo
2021-06-12,79118243,646329.0,0.8236437306728621,933041.8571428572,12541.010204081631,subindo
2021-06-13,79466212,347969.0,0.43980880616876183,950671.8571428572,21008.051020408166,subindo
2021-06-14,80577338,1111126.0,1.398237026825942,994751.2857142857,24453.275510204083,subindo
2021-06-15,81940689,1363351.0,1.6919782085628097,1002939.4285714285,25114.928571428572,subindo
2021-06-16,83181485,1240796.0,1.514261126117697,1009194.5714285715,20892.163265306128,subindo
2021-06-17,85441106,2259621.0,2.7164951431198903,1171143.5714285714,33836.928571428565,subindo
2021-06-18,87160471,1719365.0,2.0123393533786884,1241222.4285714286,41694.489795918365,subindo
2021-06-19,88108418,947947.0,1.0875882026842192,1284310.7142857143,42501.86734693877,subindo
2021-06-20,88570223,461805.0,0.524132665734618,1300573.0,42522.82653061225,subindo
2021-06-21,90013336,1443113.0,1.629343306497038,1347999.7142857143,45791.489795918365,subindo
2021-06-22,91420290,1406954.0,1.5630506128558552,1354228.7142857143,41197.816326530614,subindo
2021-06-23,92782243,1361953.0,1.4897710344169768,1371536.857142857,42540.8469387755,subindo
2021-06-24,94322179,1539936.0,1.65973137769476,1268724.7142857143,29423.10204081633,subindo
2021-06-25,95764065,1441886.0,1.528681817242581,1229084.857142857,21361.92857142856,subindo
2021-06-26,96545254,781189.0,0.815743358429908,1205262.2857142857,19444.31632653061,subindo
2021-06-27,96789753,244499.0,0.2532480778392276,1174218.5714285714,15967.622448979586,subindo
2021-06-28,97929680,1139927.0,1.1777352092219928,1130906.2857142857,9725.357142857143,subindo
2021-06-29,99828676,1898996.0,1.939142454054787,1201198.0,14161.326530612248,subindo
2021-06-30,101167462,1338786.0,1.3410835980635465,1197888.4285714286,13478.132653061226,subindo
2021-07-01,102561737,1394275.0,1.3781852113676627,1177079.7142857143,424.01020408163976,subindo
2021-07-02,104047565,1485828.0,1.448715713541396,1183357.142857143,-4133.234693877549,descendo
2021-07-03,104753510,705945.0,0.6784829611341697,1172608.0,-7978.765306122451,descendo
2021-07-04,105097389,343879.0,0.3282744415915037,1186805.142857143,-8126.275510204075,descendo
2021-07-05,106696625,1599236.0,1.5216705336038368,1252420.7142857143,-6827.071428571428,descendo
2021-07-06,108247755,1551130.0,1.45377606836205,1202725.5714285714,-10821.653061224497,descendo
2021-07-07,109976127,1728372.0,1.596681612473164,1258380.7142857143,-8082.581632653052,descendo
2021-07-08,111573265,1597138.0,1.452258816133796,1287361.142857143,1331.17346938776,subindo
2021-07-09,112999344,1426079.0,1.2781547622542013,1278825.5714285714,3552.9081632653083,subindo
2021-07-10,113929447,930103.0,0.8231047783781824,1310848.142857143,7541.846938775519,subindo
2021-07-11,114350128,420681.0,0.3692469428031192,1321819.857142857,10542.948979591834,subindo
2021-07-12,115654260,1304132.0,1.1404727067730085,1279662.142857143,10625.418367346949,subindo
2021-07-13,117154411,1500151.0,1.2970996485559634,1272379.4285714286,5084.387755102046,subindo
2021-07-14,118689127,1534716.0,1.3099942092662649,1244714.2857142857,3344.7040816326457,subindo
2021-07-15,120155331,1466204.0,1.2353313543202655,1226009.4285714286,3494.979591836737,subindo
2021-07-16,121651233,1495902.0,1.2449734752093522,1235984.142857143,3759.0714285714284,subindo
2021-07-17,122615695,964462.0,0.7928090626093367,1240892.5714285714,4877.469387755097,subindo
2021-07-18,122859535,243840.0,0.19886524314852191,1215629.5714285714,2058.887755102029,subindo
2021-07-19,124433796,1574261.0,1.2813502834761665,1254219.4285714286,128.47959183673706,subindo
2021-07-20,126315897,1882101.0,1.5125320134089617,1308783.7142857143,7575.5816326530685,subindo
2021-07-21,128199383,1883486.0,1.4910918140414267,1358608.0,7159.091836734691,subindo
2021-07-22,130131385,1932002.0,1.507029093891973,1425150.5714285714,9842.102040816315,subindo
2021-07-23,131858906,1727521.0,1.3275206438477545,1458239.0,12815.244897959188,subindo
2021-07-24,132812191,953285.0,0.7229583718827456,1456642.2857142857,10413.867346938767,subindo
2021-07-25,133139145,326954.0,0.24617770216591034,1468515.7142857143,10478.275510204092,subindo
2021-07-26,134540217,1401072.0,1.0523366362312152,1443774.4285714286,11722.306122448977,subindo
2021-07-27,136158369,1618152.0,1.2027273599536412,1406067.4285714286,9549.142857142857,subindo
2021-07-28,137944954,1786585.0,1.3121374860182116,1392224.4285714286,10536.43877551021,subindo
2021-07-29,139483586,1538632.0,1.11539563817608,1336028.7142857143,7858.520408163263,subindo
2021-07-30,141319627,1836041.0,1.3163133044199193,1351531.5714285714,8253.387755102029,subindo
2021-07-31,142301917,982290.0,0.695083917819851,1355675.142857143,8198.755102040828,subindo
2021-08-01,142598659,296742.0,0.208529868223771,1351359.142857143,9694.969387755114,subindo
2021-08-02,143762758,1164099.0,0.8163463865393011,1317505.857142857,4520.459183673457,subindo
2021-08-03,145618595,1855837.0,1.2909024741998898,1351460.857142857,3048.367346938766,subindo
2021-08-04,148054492,2435897.0,1.6727925441115539,1444219.7142857143,6115.122448979594,subindo
2021-08-05,149763010,1708518.0,1.1539791713985956,1468489.142857143,3095.612244897971,subindo
2021-08-06,151506191,1743181.0,1.1639596453089451,1455223.4285714286,-215.39795918366872,descendo
2021-08-07,152313188,806997.0,0.5326495205730569,1430181.5714285714,-1890.0510204081656,descendo
2021-08-08,152680029,366841.0,0.24084651159688156,1440195.7142857143,-2022.857142857143,descendo
2021-08-09,154190964,1510935.0,0.9896087981487087,1489743.7142857143,3283.520408163263,subindo
2021-08-10,156399040,2208076.0,1.4320398178456164,1540063.5714285714,9571.15306122448,subindo
2021-08-11,158422879,2023839.0,1.2940226487323707,1481198.142857143,6355.265306122451,subindo
2021-08-12,160674246,2251367.0,1.4211122877018287,1558748.0,15908.520408163264,subindo
2021-08-13,162832096,2157850.0,1.3429968110757464,1617986.4285714286,19032.489795918376,subindo
2021-08-14,164215233,1383137.0,0.8494252877516236,1700292.142857143,24615.5,subindo
2021-08-15,164680217,464984.0,0.2831552173969147,1714312.5714285714,25925.24489795917,subindo
2021-08-16,166750328,2070111.0,1.2570489872502415,1794194.857142857,34049.21428571428,subindo
2021-08-17,169753003,3002675.0,1.8007011056673905,1907709.0,39732.01020408164,subindo
2021-08-18,171741149,1988146.0,1.17119931009409,1902610.0,32742.16326530612,subindo
2021-08-19,174263122,2521973.0,1.4684733476425036,1941268.0,33769.91836734693,subindo
2021-08-20,176376890,2113768.0,1.212974940274512,1934970.5714285714,34267.65306122448,subindo
2021-08-21,177587502,1210612.0,0.6863779035904307,1910324.142857143,34295.89795918368,subindo
2021-08-22,178173214,585712.0,0.3298160024797241,1927571.0,34812.52040816326,subindo
2021-08-23,180251675,2078461.0,1.1665395450519291,1928763.857142857,31358.58163265305,subindo
2021-08-24,182654763,2403088.0,1.33318483725602,1843108.5714285714,21646.071428571428,subindo
2021-08-25,184707573,2052810.0,1.1238743333509458,1852346.2857142857,26510.58163265305,subindo
2021-08-26,186102952,1395379.0,0.7554530533515266,1691404.2857142857,9475.448979591834,subindo
2021-08-27,188045400,1942448.0,1.0437491609482905,1666930.0,3495.969387755097,subindo
2021-08-28,189376018,1330618.0,0.7076046529189228,1684073.7142857143,-1158.4591836734742,descendo
2021-08-29,189971293,595275.0,0.31433494393149614,1685439.857142857,-2062.33673469388,descendo
2021-08-30,191515901,1544608.0,0.8130744259344489,1609175.142857143,-13215.693877551006,descendo
2021-08-31,194176380,2660479.0,1.3891687249509377,1645945.2857142857,-18697.408163265307,descendo
2021-09-01,196166473,1990093.0,1.0248893299998691,1636985.7142857143,-18973.16326530612,descendo
2021-09-02,198142390,1975917.0,1.0072653954480795,1719919.7142857143,-15810.591836734691,descendo
2021-09-03,200077775,1935385.0,0.9767647397409509,1718910.7142857143,-15432.846938775503,descendo
2021-09-04,201126108,1048333.0,0.5239627439879317,1678584.2857142857,-16552.84693877552,descendo
2021-09-05,201522079,395971.0,0.19687697630980855,1650112.2857142857,-19818.479591836738,descendo
2021-09-06,203024669,1502590.0,0.7456205332220694,1644109.7142857143,-20332.438775510196,descendo
2021-09-07,203577189,552520.0,0.2721442683401198,1342972.7142857143,-35723.98979591836,descendo
2021-09-08,205296045,1718856.0,0.8443264240179679,1304224.5714285714,-39151.551020408166,descendo
2021-09-09,207509808,2213763.0,1.0783271543297388,1338202.5714285714,-25228.693877551024,descendo
2021-09-10,209917761,2407953.0,1.1604044277270982,1405712.2857142857,-18658.408163265307,descendo
2021-09-11,211223433,1305672.0,0.6219921524410695,1442475.0,-17257.051020408166,descendo
2021-09-12,211710814,487381.0,0.2307419177303117,1455533.5714285714,-16421.877551020407,descendo
2021-09-13,213203733,1492919.0,0.705168985841224,1454152.0,-11073.081632653068,descendo
2021-09-14,215338063,2134330.0,1.0010753423346486,1680124.857142857,2441.3979591836687,subindo
2021-09-15,217240047,1901984.0,0.8832549032448573,1706286.0,4950.020408163263,subindo
2021-09-16,218735998,1495951.0,0.6886165882665272,1603741.4285714286,-8298.448979591834,descendo
2021-09-17,221071595,2335597.0,1.0677698327460485,1593404.857142857,-8964.704081632663,descendo
2021-09-18,222156927,1085332.0,0.4909414074657579,1561927.7142857143,-8332.612244897955,descendo
2021-09-19,222581680,424753.0,0.19119502854844586,1552980.857142857,-6937.959183673474,descendo
2021-09-20,223781527,1199847.0,0.5390591894175657,1511113.4285714286,-9499.734693877548,descendo
2021-09-21,225592884,1811357.0,0.8094309768473427,1464974.4285714286,8714.408163265309,subindo
2021-09-22,227304555,1711671.0,0.7587433475960172,1437786.857142857,9540.16326530612,subindo
2021-09-23,229100357,1795802.0,0.7900422409044993,1480622.7142857143,10172.867346938783,subindo
2021-09-24,230893002,1792645.0,0.7824715000334985,1403058.142857143,-189.5816326530517,descendo
2021-09-25,231983152,1090150.0,0.47214510208499083,1403746.4285714286,-2766.3265306122403,descendo
2021-09-26,232495892,512740.0,0.22102467165374148,1416316.0,-2801.2551020408114,descendo
2021-09-27,233772505,1276613.0,0.5490905619958223,1427282.5714285714,-1919.2448979591884,descendo
2021-09-28,235617220,1844715.0,0.7891069140059905,1432048.0,-17719.775510204076,descendo
2021-09-29,237320144,1702924.0,0.7227502302251084,1430798.4285714286,-19677.683673469382,descendo
2021-09-30,239190412,1870268.0,0.7880780655518227,1441436.4285714286,-11593.214285714286,descendo
2021-10-01,241200485,2010073.0,0.8403652066120444,1472497.5714285714,-8636.234693877548,descendo
2021-10-02,242252204,1051719.0,0.436035192881142,1467007.4285714286,-6780.020408163263,descendo
2021-10-03,242632087,379883.0,0.15681302119340057,1448027.857142857,-7496.642857142857,descendo
2021-10-04,243733571,1101484.0,0.45397293227750213,1423009.4285714286,-6293.142857142857,descendo
2021-10-05,245292452,1558881.0,0.639584031696643,1382176.0,-5914.17346938776,descendo
2021-10-06,247057054,1764602.0,0.7193869952427235,1390987.142857143,-3342.8367346938635,descendo
2021-10-07,248820533,1763479.0,0.7137942315138267,1375731.5714285714,-7492.224489795925,descendo
2021-10-08,250516351,1695818.0,0.6815426281560132,1330838.0,-5158.5816326530685,descendo
2021-10-09,251524115,1007764.0,0.4022747401426105,1324558.7142857143,-5656.265306122451,descendo
2021-10-10,252149684,625569.0,0.2487113412564835,1359656.7142857143,-4047.0918367346917,descendo
2021-10-11,253164892,1015208.0,0.4026211668780041,1347331.5714285714,-5710.785714285715,descendo
2021-10-12,253561158,396266.0,0.15652486285499648,1181243.7142857143,-17914.591836734693,descendo
2021-10-13,254426529,865371.0,0.3412868937915168,1052782.142857143,-27001.16326530612,descendo
2021-10-14,256762148,2335619.0,0.9179935005912847,1134516.4285714286,-21922.85714285714,descendo
2021-10-15,258849471,2087323.0,0.8129403092546179,1190445.7142857143,-20146.56122448979,descendo
2021-10-16,260157865,1308394.0,0.5054652014336162,1233392.857142857,-16686.75510204083,descendo
2021-10-17,260683274,525409.0,0.20195776130004758,1219084.2857142857,-16353.112244897955,descendo
2021-10-18,261824131,1140857.0,0.4376410432838127,1237034.142857143,-13283.948979591834,descendo
2021-10-19,263569544,1745413.0,0.6666356509362386,1429769.4285714286,3399.530612244903,subindo
2021-10-20,265607325,2037781.0,0.7731473709268928,1597256.5714285714,14733.530612244886,subindo
