date,total_casos,total_mortes,total_recuperados,casos_diarios,mortes_diarias,recuperados_diarios,crescimento_casos_pct,crescimento_mortes_pct,crescimento_recuperacoes_pct,casos_7d_ma,mortes_7d_ma,recuperados_7d_ma,casos_14d_change_avg,mortes_14d_change_avg,recuperados_14d_change_avg,tendencia_casos_14d,tendencia_mortes_14d,tendencia_recuperados_14d,letalidade_pct,recuperacao_pct,casos_por_100k,mortes_por_1M
2021-08-31,462096,11064,0,12607.0,0.0,0.0,2.8047404942056424,0.0,não informado,13261.285714285714,292.85714285714283,0.0,331.2755102040816,-2.826530612244901,0.0,subindo,descendo,estavel,2.394307676326997,0.0,466.9827833649732,111.81004629233026
2021-09-01,473530,11868,0,11434.0,804.0,0.0,2.4743776185035147,7.266811279826464,não informado,13166.714285714286,359.85714285714283,0.0,322.54081632653066,2.408163265306119,0.0,subindo,subindo,estavel,2.506282600891179,0.0,478.5377008388209,119.9350713482805
2021-09-02,486727,12138,0,13197.0,270.0,0.0,2.786940637340823,2.2750252780586453,não informado,13398.42857142857,353.0,0.0,283.12244897959175,1.367346938775512,0.0,subindo,subindo,estavel,2.4938004261115574,0.0,491.8742624884944,122.66362453871156
2021-09-03,501649,12446,0,14922.0,308.0,0.0,3.065784310301257,2.5374855824682814,não informado,13040.42857142857,341.85714285714283,0.0,242.4795918367346,-0.6020408163265317,0.0,subindo,descendo,estavel,2.4810176039421985,0.0,506.9540664542768,125.77619632631439
2021-09-04,511170,12793,0,9521.0,347.0,0.0,1.897940591927822,2.788044351598907,não informado,12671.57142857143,341.14285714285717,0.0,178.14285714285714,2.908163265306123,0.0,subindo,subindo,estavel,2.5026899074671833,0.0,516.5757534639413,129.28289246364616
2021-09-05,524307,13074,0,13137.0,281.0,0.0,2.5699865015552557,2.196513718439772,não informado,12720.285714285714,332.14285714285717,0.0,163.54081632653055,-1.816326530612242,0.0,subindo,descendo,estavel,2.493577236237548,0.0,529.8516805982719,132.12260893220588
2021-09-06,536788,13385,0,12481.0,311.0,0.0,2.380475561073951,2.37876701851002,não informado,12471.285714285714,331.57142857142856,0.0,127.9489795918367,-2.0816326530612264,0.0,subindo,descendo,estavel,2.4935356230020043,0.0,542.4646703648533,135.26549797748015
2021-09-07,550996,13701,0,14208.0,316.0,0.0,2.646854996758497,2.3608516996638027,não informado,12700.0,376.7142857142857,0.0,131.97959183673473,0.9693877551020397,0.0,subindo,subindo,estavel,2.4865879244132443,0.0,556.8229235980549,138.4589157855402
2021-09-08,563676,14135,0,12680.0,434.0,0.0,2.3012871236814787,3.1676519962046568,não informado,12878.0,323.85714285714283,0.0,111.06122448979593,-3.183673469387758,0.0,subindo,descendo,estavel,2.507646236490466,0.0,569.6370178405238,142.84481239534418
2021-09-09,576096,14470,0,12420.0,335.0,0.0,2.2033934387839826,2.3700035373187123,não informado,12767.0,333.14285714285717,0.0,92.26530612244902,-1.8877551020408134,0.0,subindo,descendo,estavel,2.5117341554185413,0.0,582.1883625165067,146.23023950199013
